"id","area","rainfall","runoff","evapotransmission","Manning_n_hillslope","channel_width","channel_depth","width_B","gradient_perpendicular","length_A","gradient_parallel","length_B","aquifer_thickness","hydraulic_conductivity_A","MvG_alpha","MvG_thetaR","MvG_thetaS","MvG_n","width_A"
39144,87700000,2.09147105708271e-08,7.71949828962372e-09,1.31952122812034e-08,0.0404964964964965,0.74957088857559,0.478548609334783,740.5117904,0.045318198,44585.8412859692,0.00490493508113399,56977.4167635995,666.915344344001,6.44960878275937e-06,12.456432748538,0,0.465688888888889,1.11915614035088,1539.20632035442
39145,9620000,2.04393762396719e-08,5.92515592515592e-09,1.4514220314516e-08,0.129145,0.217498268958629,0.209743311654586,516.4699724,0.043280114,2869.69633825303,0.00229475918223713,707.23715407008,NA,7.38664641203704e-06,3.47,0,0.4912,1.1931,13602.2265581465
39146,2e+06,2.0629509972134e-08,5.55e-08,-3.4870490027866e-08,0.0551315131513151,0.303514795356009,0.261921306586941,671.0882462,0.008601404,1159.92748264558,0.00524865580246105,1435.51766692787,NA,6.12152777777778e-06,5.68333333333333,0,0.4599,1.18786666666667,1393.22562590272
39147,9500000,2.36082717807063e-08,8.63157894736842e-09,1.49766928333379e-08,0.0866775097587829,0.260870699772895,0.236774240974389,3223.014498,0.036395977,NA,NA,296.32660215949,186.961819844885,6.81427015250545e-06,12.2888235294118,0,0.466164705882353,1.12053529411765,32059.2209095249
39148,6.91e+09,2.20872019210098e-08,7.15600578871201e-09,1.49311961322978e-08,0.0562748060844162,6.40608566973624,2.00038111478781,770.6045215,0.038551258,3618988.58131149,0.00362622694987155,4577653.17476091,823.810613574059,6.51646930446059e-06,8.8323628072345,0,0.471993978976658,1.15047625599011,1509.50710685086
39866,6908940000,2.20872019210098e-08,1.60632455919432e-09,2.04808773618155e-08,0.0563780722160413,3.03487450448944,1.21565799067578,770.554531,0.038545756,3617333.20976982,0.00362622694987155,4577612.5853607,823.810613574059,6.51649983252171e-06,8.83250444461622,0,0.471998879183737,1.1504775682152,1509.28892980042
40001,26900000,2.69989900096132e-08,6.17100371747212e-09,2.0827986292141e-08,0.0740096264518154,0.371169618907582,0.299524623975178,436.023143,0.103238033,18507.0268040793,0.00900069442085395,42197.5055833825,1436.29552492669,2.13748664529915e-06,3.47,0,0.4912,1.1931,637.478439260952
40002,9600000,2.77912138948718e-08,2.08333333333333e-09,2.57078805615384e-08,0.102171151776103,0.128834855532189,0.147935760104422,476.7097433,0.075333904,6201.16366772973,0.0125956720073936,12922.7641023685,NA,4.22437169312169e-06,2.69,0,0.471971428571429,1.21064285714286,742.875125163083
40003,1256100000,2.35448938698857e-08,8.83687604490088e-09,1.47080178249848e-08,0.0653410579345088,3.03514795356009,1.21573101193921,527.081239,0.055898835,929191.022687495,0.00657477113958464,1568814.81584597,1193.00447573719,6.33261944166627e-06,3.52084869267038,0,0.485810801543078,1.1954114016288,800.668114115597
40004,2.06e+08,2.71574347866649e-08,1.1873786407767e-08,1.52836483788979e-08,0.0688786173633441,1.42477604064639,0.734314301337188,457.7370222,0.086356679,152474.979063574,0.00883634747760767,304890.603071232,1880.40469492942,5.54604455251007e-06,3.30344827586207,0,0.487094164456233,1.19684588859416,675.652177944861
40005,277100000,2.18970681885478e-08,7.50270660411404e-09,1.43943615844337e-08,0.0540395027070383,1.3135470143851,0.695581461446304,508.6997696,0.038575525,194060.451262542,0.00435365796056485,370096.097103504,433.338490920147,6.52085585098717e-06,3.67669260700389,0,0.488277042801556,1.19261128404669,748.724458778889
40006,50300000,2.27843589400374e-08,6.44135188866799e-09,1.63430070513694e-08,0.0717699469416358,0.518550290714411,0.37432155731494,638.5012535,0.050433457,25888.1964922471,0.00822334896194244,44774.6504427695,NA,6.88073559670782e-06,4.34633333333333,0,0.487044444444444,1.18675444444444,1123.40352191678
40007,255100000,2.63335219459959e-08,1.14935319482556e-08,1.48399899977404e-08,0.0769691177949905,1.55991293731413,0.78004170744547,499.2865838,0.080466559,180069.124154777,0.00954564438202329,320598.61915477,1656.6107996631,4.96572484501669e-06,3.32021459227468,0,0.486954721030043,1.19675557939914,795.69899793252
40008,2.3e+08,2.3481515959065e-08,1.00695652173913e-08,1.34119507416737e-08,0.0605731621702938,1.38639714223595,0.721067664661811,760.5756954,0.037485479,142274.412729722,0.00442601325369744,247509.125840803,303.866864776601,6.76942830751424e-06,4.48391826923077,0,0.479662019230769,1.18924975961538,929.258665589305
40009,136200000,2.57314317931994e-08,1.00440528634361e-08,1.56873789297633e-08,0.0733528625758043,1.06551955777452,0.605004402217359,475.3604754,0.081874012,87095.2744382615,0.00770140654395959,157521.387964916,1532.20201511599,6.16984605087015e-06,2.96566265060241,0,0.478767068273092,1.20444297188755,864.644488977809
40010,224300000,2.35132049144753e-08,7.88675880517164e-09,1.56264461093037e-08,0.0636726556979913,1.21166424763628,0.659132075880081,652.3660011,0.034701842,162637.169389961,0.00762522250479961,256649.157553574,1587.05694837099,6.58197233377956e-06,3.87657831325301,0,0.485705542168675,1.19200626506024,873.95572281658
40011,3.45e+08,2.37033386469374e-08,9.24347826086957e-09,1.44598603860678e-08,0.0632480690139432,1.62684297613507,0.8021975698751,787.1093747,0.041372568,159691.093186251,0.00407607848381783,258456.398187796,297.300435100336,6.88078519403161e-06,4.85722929936306,0,0.480689012738854,1.18509538216561,1334.84797597977
40012,191400000,2.31012484941408e-08,3.46394984326019e-09,1.96372986508807e-08,0.0752005239822652,0.741780036803364,0.475226895663127,1174.232383,0.051727268,53126.5167105876,0.00569301265798102,58425.0730575688,1419.2386824718,6.49595899470899e-06,5.31954285714286,0,0.483805142857143,1.17899371428571,3275.99076874761
40013,100500000,2.44321846213753e-08,6.82587064676617e-09,1.76063139746091e-08,0.0834781291039499,0.754536815536525,0.480659880534894,1014.3064,0.05819345,28117.9995093805,0.00829086577031589,46674.3099620207,1488.88318283061,6.18008875588296e-06,4.09773480662983,0,0.488174033149171,1.18858011049724,2153.21876385056
40014,37700000,2.31012484941408e-08,5.83554376657825e-10,2.2517694117483e-08,0.0506649335066493,0.135123136434883,0.152711143520719,1555.29662,0.042022855,1897.817854141,0.000791571405781771,6812.61341018029,1416.18096244783,7.28756313131313e-06,4.92545454545455,0,0.480245454545455,1.18466363636364,5533.85283005546
40015,31800000,2.28477368508581e-08,1.76100628930818e-09,2.10867305615499e-08,0.0640784078407841,0.21558194729615,0.20850949892219,1648.293512,0.035994411,1243.03937898459,0.00518903659424532,16456.464135536,119.977025350043,6.97898391812865e-06,5.60701754385965,0,0.485133333333333,1.17551578947368,1932.37136107089
40016,119700000,2.19921350547788e-08,4.16040100250627e-09,1.78317340522725e-08,0.09496844635881,0.642884638173911,0.431989260224689,730.7713835,0.034700851,20940.9826507631,0.00680798863462926,24110.2880053562,1632.79700965492,6.82809454191033e-06,4.53850877192983,0,0.488166666666667,1.18430789473684,4964.6856136023
40017,27500000,2.81397924043855e-08,1.21454545454545e-08,1.5994337858931e-08,0.0767241724172417,0.526491798606588,0.378133648022961,451.6337814,0.092231257,17692.4352614741,0.0133221194910451,39478.6573157005,NA,3.94232663514578e-06,3.41191489361702,0,0.489768085106383,1.19440638297872,696.578907942327
40018,118400000,2.41469840226822e-08,6.25844594594595e-09,1.78885380767362e-08,0.08119564120674,0.784201161054994,0.493176724210853,1011.416324,0.056989542,39899.6893911016,0.00674144174367174,55804.0193874931,1429.97993118463,6.33427372685185e-06,4.311875,0,0.487804910714286,1.18669419642857,2121.71096812672
40020,53700000,2.74743243407683e-08,1.50837988826816e-08,1.23905254580868e-08,0.0785775862068966,0.8199,0.508032514723456,501.8540327,0.08047913,40338.1267271107,0.0119853601771545,68022.1591936908,NA,5.67929185563114e-06,3.24714285714286,0,0.48570612244898,1.19811224489796,789.448624338593
40021,32400000,2.46540073092477e-08,9.72222222222222e-09,1.49317850870255e-08,0.0660044039635672,0.511297481902659,0.370823020319459,566.7618541,0.061419893,21965.4603678043,0.0100298037744398,53812.9451914309,NA,6.97685185185185e-06,3.58254237288136,0,0.489608474576271,1.19283389830508,602.085611273314
40022,72500000,2.30061816279098e-08,9.24137931034483e-09,1.3764802317565e-08,0.0554921890646906,0.74568563751758,0.476893536694413,625.5889304,0.027443784,40783.5240712876,0.00524708510276437,63051.4322878759,158.33531405728,6.04507302017465e-06,5.47943089430894,0,0.48000406504065,1.17941463414634,1149.85492587995
40023,58750000,2.42737398443236e-08,1.35148936170213e-08,1.07588462273023e-08,0.0466060514978459,0.811761833298413,0.504665174582656,559.7748689,0.069906504,42599.4451475421,0.00458450627414311,73863.7070322116,452.748352387432,7.32864057239057e-06,3.16209090909091,0,0.469559090909091,1.20731454545455,795.383854406054
40024,25100000,2.74109464299476e-08,1.32669322709163e-08,1.41440141590313e-08,0.0774174504702822,0.525703046405478,0.37775589187937,522.252921,0.087397391,13145.4289063515,0.0103691052038705,31658.4523340078,1598.37108129907,5.37015993265993e-06,2.72545454545455,0,0.472845454545455,1.20984545454545,792.837240910774
40025,45700000,2.61116992581235e-08,1.12910284463895e-08,1.4820670811734e-08,0.0854121485943775,0.654399905256717,0.437132472619366,433.4124952,0.082661477,29135.7520851149,0.00765594225729056,70964.0047116885,NA,5.60097706718346e-06,3.43825581395349,0,0.490417441860465,1.19381395348837,643.988458453962
40027,19400000,2.05661320613133e-08,5.15463917525773e-09,1.54114928860556e-08,0.095873,0.288083494841339,0.252966591431896,726.847704,0.046722827,14386.7765817531,0.00730717153768443,34542.1495172204,NA,6.72771990740741e-06,3.99055555555556,0,0.489722222222222,1.18881666666667,561.632679817116
40029,69700000,2.2467469385934e-08,9.71305595408895e-09,1.2754413431845e-08,0.0772803935347857,0.74957088857559,0.478548609334783,1292.517608,0.053406934,27924.2929404007,0.00970818913597543,40794.2344042046,400.714982009218,6.74886950904393e-06,4.20263565891473,0,0.483302325581395,1.19008992248062,1708.57477822445
40033,49500000,2.73158795637166e-08,8.78787878787879e-09,1.85280007758378e-08,0.0574857400180126,0.600845766399331,0.412945674416293,1306.125411,0.063259298,1321.78017091269,0.00445498901300775,1887.1357318055,1285.08620274207,6.89861377181779e-06,4.44862068965517,0,0.479795402298851,1.18952298850575,26230.2277285807
41001,16900000,2.54462311945063e-08,1.37869822485207e-08,1.16592489459856e-08,0.0542817817817818,0.439740369991203,0.335362997404671,404.4045084,0.073747302,7478.98559824676,0.00568622467174566,23997.1354230395,NA,7.03072729988053e-06,3.47,0,0.4912,1.1931,704.250724183288
41002,18400000,2.63968998568166e-08,1.32065217391304e-08,1.31903781176862e-08,0.0864101016198813,0.449077724898486,0.340093705068986,406.9908396,0.064855022,11783.5284693309,0.012378755833478,30123.8815510248,NA,6.63272739651416e-06,3.38970588235294,0,0.489220588235294,1.19490588235294,610.811059286417
41003,134700000,2.57948097040201e-08,1.03266518188567e-08,1.54681578851634e-08,0.0580094453376206,1.07443944035948,0.608376194945023,509.142886,0.044235266,97982.3818467596,0.00591762736642361,166667.056133703,2161.76905928191,6.81644196497753e-06,3.52548117154812,0,0.488805857740586,1.19405983263598,808.198111400861
41004,395700000,2.63335219459959e-08,7.97068486226939e-09,1.83628370837265e-08,0.064499095659164,1.61789085973066,0.799252000448186,485.7049851,0.058786554,305001.716200973,0.00762586258758725,538323.799609914,1672.42238083512,6.70270490979446e-06,3.3957394843962,0,0.488962686567164,1.19500881953867,735.05945731312
41005,180900000,2.64602777676373e-08,1.22664455500276e-08,1.41938322176097e-08,0.0713681241184767,1.35705368316806,0.710857041405771,471.2737724,0.063475378,142714.766793141,0.00908699162973418,256170.661881209,1367.33634221465,6.52242951907131e-06,3.44555223880597,0,0.490597313432836,1.19364985074627,706.16985829504
41006,87800000,2.60800103027132e-08,1.30182232346241e-08,1.3061787068089e-08,0.0623898016429573,0.97396083237469,0.569829915781208,450.2979855,0.067897211,55476.0758596037,0.00883583262297695,96317.1365038927,1886.92859256689,6.69494645247657e-06,3.37132530120482,0,0.488767469879518,1.19531927710843,911.57195060976
41009,345800000,2.84883709138993e-08,1.2888953152111e-08,1.55994177617883e-08,0.0767478208596333,1.92326750531485,0.896900047410817,772.1830923,0.054816056,227967.702589512,0.00680293767359621,419405.032182579,866.058346400163,6.22706515049793e-06,3.38696374622357,0,0.488374773413897,1.19537129909366,824.501313683483
41010,109100000,2.51293416404029e-08,1.06324472960587e-08,1.44968943443442e-08,0.0505763833199679,0.981177027859907,0.572641078101726,458.7369272,0.03361596,73333.8803550938,0.00416226338287213,156462.602102461,1069.79582495004,7.21273490239007e-06,3.50970443349754,0,0.490702463054187,1.19307339901478,697.291228280576
41011,1.54e+08,2.91855279329269e-08,1.55584415584416e-08,1.36270863744853e-08,0.0712094188376754,1.41013854496642,0.729276311328343,826.7022049,0.055626814,101694.66623902,0.00606121337714589,161402.25059137,687.738510020308,6.22096538118875e-06,3.36553264604811,0,0.486854295532646,1.19636804123711,954.137872525021
41012,93300000,2.62701440351752e-08,1.45016077170418e-08,1.17685363181334e-08,0.0656803844998498,1.05966179179963,0.602784997081704,466.1500268,0.052391807,77897.0740583849,0.00588441315678062,127486.279145886,1357.17619928369,7.33674568965517e-06,3.4617816091954,0,0.490136206896552,1.19379022988506,731.843462881478
41013,14200000,2.60166323918925e-08,1.11267605633803e-08,1.48898718285122e-08,0.0524447223611806,0.36211533797949,0.294633549578387,392.2308945,0.069795245,11419.9492575581,0.0100809467351604,22347.6534738561,NA,5.6420495014245e-06,3.365,0,0.488611538461538,1.19546153846154,635.413468202028
41014,3.79e+08,2.5509609105327e-08,1.49366754617414e-08,1.05729336435856e-08,0.0765515686077979,2.16752918803877,0.971316770552107,540.3938497,0.043970799,323355.756840795,0.00717511704720579,603908.359066934,741.199987404427,6.55473985890653e-06,3.44771428571429,0,0.490650612244898,1.1936012244898,627.578662076432
41015,58300000,2.84883709138993e-08,8.62778730703259e-09,1.98605836068667e-08,0.0736765,0.646103910373556,0.433430195712098,653.0540065,0.044844465,4729.79324352223,0.00414701889859668,5276.59086205174,727.62753679428,7.05563271604938e-06,3.40742857142857,0,0.474938095238095,1.20214380952381,11048.8005464442
41016,18700000,2.70940568758442e-08,9.62566844919786e-09,1.74683884266463e-08,0.0608303321328531,0.386504566596567,0.307718781444096,425.2464931,0.079792678,17664.4926156562,0.0128844899778925,23611.6534659819,1298.697547298,6.75393518518518e-06,3.314,0,0.487354285714286,1.19660857142857,791.981807921318
41017,30740000,2.50659637295822e-08,1.08002602472349e-08,1.42657034823473e-08,0.0659819277108434,0.524913108999956,0.377377378708174,493.2502276,0.073450176,22355.1922125578,0.00781064536792201,54359.2505980191,NA,6.3124265138154e-06,3.42666666666667,0,0.490131746031746,1.1940746031746,565.497126281579
41018,66800000,2.59849434364822e-08,1.26796407185629e-08,1.33053027179193e-08,0.0777846894752684,0.838417012589797,0.515653107208562,649.4476113,0.050175924,50445.2905879709,0.00691892233524452,107873.863181757,522.964369204743,6.48579117735622e-06,3.47,0,0.4912,1.1931,619.241751706328
41019,1.39e+08,2.55729870161477e-08,1.26978417266187e-08,1.2875145289529e-08,0.0731606659312005,1.21029358628392,0.658634898941756,548.5688226,0.045392026,122301.435631563,0.00864025551046781,233924.168925465,858.51027094578,6.78675809352518e-06,3.41107913669065,0,0.489747482014389,1.19442517985612,594.209656225345
41020,34600000,2.80764144935649e-08,1.38439306358382e-08,1.42324838577267e-08,0.0518974667067187,0.630501513876057,0.42642403313041,545.3961912,0.054485618,26618.3399410168,0.00565267806455662,59374.067107872,1612.70846484383,7.13515946502058e-06,2.90666666666667,0,0.477312698412698,1.20576984126984,582.745998133125
41021,7100000,2.5509609105327e-08,1.29577464788732e-08,1.25518626264538e-08,0.059923,0.276319981181239,0.246032480233333,563.6863369,0.023095001,4221.35325272285,0.00321275458742026,10410.6544235184,1062.65166338185,7.07167022792023e-06,3.47,0,0.4912,1.1931,681.993629906743
41022,5.2e+07,2.71574347866649e-08,1.17115384615385e-08,1.54458963251264e-08,0.0997640516982266,0.710930298271216,0.461957759649852,551.3726419,0.039679359,34484.2895266081,0.012754687781711,100712.376668248,597.496118197657,5.26645171957672e-06,3.47,0,0.4912,1.1931,516.32184365275
41023,87200000,2.92172168883373e-08,3.81880733944954e-09,2.53984095488877e-08,0.0831323132313231,0.525703046405478,0.37775589187937,875.3392461,0.06463192,7294.24225074932,0.00352664514526229,7514.06162867179,1005.26291004404,6.73526806127115e-06,2.61783950617284,0,0.468602469135803,1.21309074074074,11604.9088108709
41024,22600000,2.72525016528959e-08,1.15929203539823e-08,1.56595812989136e-08,0.0870493595751328,0.466303873027021,0.348736121114499,464.0600496,0.050075204,15518.6544366513,0.0136646812778484,30328.066101656,NA,5.72406355218855e-06,3.47,0,0.4912,1.1931,745.184342590376
41025,91600000,2.57314317931994e-08,1.30676855895197e-08,1.26637462036797e-08,0.0953179132872735,0.99670228102478,0.578665893358077,504.7449024,0.043564228,85417.5838057647,0.00714834284051809,151648.938654131,677.087411268846,5.92506444654882e-06,3.47,0,0.4912,1.1931,604.026647419631
41026,36100000,2.69673010542028e-08,1.13296398891967e-08,1.56376611650061e-08,0.0755009034330456,0.582612812251842,0.404548819563774,454.8671841,0.066198467,29769.0259971176,0.0112518587058881,45024.1731921546,1250.73262364036,6.20218352681039e-06,3.47,0,0.4912,1.1931,801.791514214644
41027,37200000,2.87418825571821e-08,1.44354838709677e-08,1.43063986862143e-08,0.0718099819603127,0.667583385802852,0.442983888291597,1063.10722,0.037224869,24037.8815872543,0.00707824520271467,30271.4629459821,775.306642183109,5.26367845117845e-06,3.47,0,0.4912,1.1931,1228.88015245188
41028,2.4e+07,2.69039231433821e-08,1.14583333333333e-08,1.54455898100488e-08,0.0536968484242121,0.477732430341504,0.354411169267003,483.9404209,0.04707597,16953.478340749,0.00595607781931461,37846.3677185354,1589.03020280631,7.16518912529551e-06,3.35382978723404,0,0.488336170212766,1.19571276595745,634.142757859585
41029,40800000,2.59532544810718e-08,1.11764705882353e-08,1.47767838928365e-08,0.0609021651964715,0.615178003507928,0.419486623309172,448.1124027,0.04923582,26391.3894035812,0.00516600504177881,47312.5554391508,2139.81352650481,6.67392392392392e-06,3.47,0,0.4912,1.1931,862.350376581822
41030,37200000,2.67137894109201e-08,1.10483870967742e-08,1.56654023141459e-08,0.0646214558616529,0.584035556280609,0.405207158918065,440.9265217,0.056865206,27613.1402401541,0.00962463801408138,64619.5200302488,1180.65672594896,6.72983047385621e-06,3.38970588235294,0,0.489220588235294,1.19490588235294,575.677442088497
41031,1e+06,NA,1.3e-08,NA,NA,0.103869981226531,0.128147740480781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41033,2700000,3.0579841970982e-08,2.40740740740741e-08,6.50576789690797e-09,0.069537,0.232260338844151,0.219129553843104,1209.596892,0.063413967,66.2974885470211,0.0132626659579158,621.141878439691,978.552778880403,6.6087962962963e-06,2.56,0,0.468766666666667,1.21356666666667,4346.83297603826
41034,41500000,2.95024174870303e-08,1.75903614457831e-09,2.7743381342452e-08,0.0733748374837484,0.246138645888857,0.227773986202777,712.4526024,0.050044884,NA,NA,1870.57473901074,690.826285523414,7.0575462962963e-06,3.528,0,0.472022666666667,1.20248666666667,22185.6946608546
41035,53930000,2.58581876148408e-08,1.08103096606712e-08,1.50478779541695e-08,0.067329955858748,0.69558891811184,0.455287807887286,596.2765565,0.06012645,45537.6643578197,0.0104440567977493,100661.440545265,913.356845451793,6.23616784676834e-06,3.47,0,0.4912,1.1931,535.756290669703
41037,17300000,2.86468156909511e-08,6.76300578034682e-09,2.18838099106042e-08,0.0461977186311787,0.311609943679594,0.266558041934727,1851.851888,0.065287252,NA,NA,396.280742194283,NA,7.20891203703704e-06,1.3371875,0,0.438621875,1.24106875,43655.919044177
42001,1.11e+08,2.59532544810718e-08,5.65765765765766e-09,2.02955968234142e-08,0.0655902360944378,0.721935168834432,0.466712805273798,968.5802992,0.030038668,37235.0491890104,0.0051150839857113,61784.3221707943,914.482032134673,6.8040065874332e-06,4.1247263681592,0,0.4752407960199,1.19335771144279,1796.57227108773
42003,98900000,2.70623679204339e-08,1.13953488372093e-08,1.56670190832245e-08,0.0995274527452745,0.967119934134335,0.567158537946456,588.029061,0.031440067,75658.987264341,0.00525473667618646,165801.162578338,1390.30718201582,3.19361507229154e-06,4.48288770053476,0,0.478507486631016,1.19242139037433,596.497626808084
42004,1.04e+09,2.50342747741718e-08,1.0725e-08,1.43092747741718e-08,0.0556995596477182,3.04252178858262,1.21769927929156,1104.854508,0.035949257,255684.67368717,0.00307541330309575,182851.665790916,1375.59424664488,6.83308966861598e-06,4.31262115685253,0,0.456426628452319,1.20107415320479,5687.67036111774
42005,53600000,2.44004956659649e-08,7.05223880597015e-09,1.73482568599948e-08,0.0416763323667633,0.560098328867352,0.39405826019265,1851.437236,0.036002278,6697.42909804025,0.00346690879344679,2877.70301521735,1435.07030843516,7.45858390607102e-06,1.41948453608247,0,0.434896907216495,1.23917422680412,18625.9665144604
42006,72800000,2.83933040476683e-08,1.35989010989011e-08,1.47944029487672e-08,0.0486273627362736,0.906433555204131,0.543177243909865,1320.159232,0.034589195,27801.4827023229,0.00394039553729996,11226.4469669191,810.222984647235,6.88545770948253e-06,6.35929078014184,0,0.45594609929078,1.18157446808511,6484.6874718706
42007,5.7e+07,2.71574347866649e-08,2.79298245614035e-08,-7.72389774738629e-10,0.0496854967948718,1.14944953434242,0.636371698228726,1236.846032,0.037171593,6604.86697089328,0.00607562511681957,7540.7081858356,1453.68298329769,7.00927017819706e-06,6.21518867924528,0,0.455711320754717,1.17973301886792,7558.9717298792
42008,75100000,2.80447255381545e-08,8.96138482023968e-09,1.90833407179148e-08,0.0510595,0.74735321836465,0.477604258366994,1123.815931,0.055505039,8169.49336823556,0.00303282137924744,3096.44219333093,1227.9728802896,6.86578267579173e-06,5.95789855072464,0,0.457202173913043,1.17656666666667,24253.6418608909
42009,71200000,2.59532544810718e-08,8.23033707865168e-09,1.77229174024201e-08,0.0543853155946784,0.697376301576129,0.456067411820653,1063.753679,0.038638109,8770.39612106299,0.00296380320227454,1732.28759718218,1087.18828641644,6.7651507240323e-06,2.8306015037594,0,0.448138345864662,1.21659473684211,41101.7201276608
42010,3.6e+08,2.6428588812227e-08,1.53861111111111e-08,1.10424777011159e-08,0.0552726363181591,2.14404580618046,0.964288433127483,1119.210808,0.038873999,103783.654115067,0.00306243091218477,39631.4665605079,1435.83802131803,6.8679947363765e-06,4.37535031847134,0,0.45580127388535,1.19746942675159,9083.69109809159
42011,56600000,2.65553446338683e-08,8.76325088339223e-09,1.77920937504761e-08,0.0561214485794318,0.641592406438854,0.431410185455164,736.1586255,0.034717195,12160.4740562535,0.00561167976366725,21142.3957572485,834.357142948038,6.92281402865129e-06,5.03150943396226,0,0.476521698113208,1.18517075471698,2677.08544716817
42012,1.85e+08,2.4495562532196e-08,9.98918918918919e-09,1.45063733430068e-08,0.0571139797858501,1.23842400170539,0.668801375923154,1041.052847,0.034343784,25910.5463064692,0.00343684503353235,13767.6377774598,860.375048034958,7.05909782260647e-06,4.78365994236311,0,0.4561734870317,1.19731844380403,13437.30878095
42014,104700000,2.6523655678458e-08,9.58930276981853e-09,1.69343529086395e-08,0.0744365421216067,0.912820181634915,0.545725699925139,699.472732,0.034284878,56091.8246042835,0.00598765569692294,127511.961814275,1457.18062147203,5.93474192277384e-06,3.85398936170213,0,0.487127659574468,1.19126436170213,821.099436557166
42015,52700000,2.50025858187615e-08,2.10626185958254e-09,2.28963239591789e-08,0.0598754875487549,0.303514795356009,0.261921306586941,1167.598617,0.037508421,3219.31124657716,0.00169924371255712,2732.72945608286,1297.42062133401,6.69392297517298e-06,4.2621978021978,0,0.454992307692308,1.19912637362637,19284.7483978678
42016,236800000,2.68722341879718e-08,1.81123310810811e-08,8.7599031068907e-09,0.0516498249124562,1.88667198235411,0.885486309642939,1283.995412,0.039969221,43056.9237471785,0.00322589728081172,14108.7792601133,1390.51382981358,6.88744145827963e-06,4.98276102088167,0,0.453913689095128,1.19104988399072,16783.875885666
42017,1.7e+07,2.48758299971201e-08,1.4e-08,1.08758299971201e-08,0.113705,0.444433569839183,0.337744916693391,1108.451531,0.046482441,12358.3680401776,0.0077347463296954,19332.3628425173,NA,7.02732182940516e-06,3.47,0,0.4912,1.1931,879.354486488957
42018,43300000,2.49392079079408e-08,7.04387990762125e-09,1.78953280003196e-08,0.0856263769276988,0.50311619433288,0.366856694600958,1174.214186,0.034833461,23025.3111081146,0.00570510865523506,50344.6081115103,NA,6.28092320261438e-06,3.60070588235294,0,0.474476470588235,1.20062823529412,860.07224257448
42019,1.6e+07,2.51293416404029e-08,1.29375e-08,1.21918416404029e-08,0.1206135,0.414479971771858,0.322393752633689,451.6400958,0.03042948,12797.6373127302,0.00814510360435929,23722.4120922728,1158.79142290663,6.08018518518518e-06,3.9136,0,0.482572,1.188224,674.467669550844
42020,1.9e+07,2.47807631308891e-08,1.77368421052632e-08,7.04392102562592e-09,0.0785290581162325,0.528850996973628,0.379262411876642,478.9679563,0.046428844,10602.967611217,0.00627859093735533,30456.7061863143,1016.31314902804,6.05291005291005e-06,3.45942857142857,0,0.47622,1.20097428571429,623.836336200322
42023,4.15e+08,2.62384550797649e-08,1.42024096385542e-08,1.20360454412107e-08,0.0584032225780624,2.211685866935,0.984464090711454,996.4873176,0.038610651,143804.70321179,0.00319641523399712,90751.3145892094,1391.89249816181,6.81761889035667e-06,4.47379128137384,0,0.4589928665786,1.19543963011889,4572.93651203312
42024,4.53e+08,2.53828532836856e-08,1.24194260485651e-08,1.29634272351205e-08,0.0529869934967484,2.16081825843822,0.969310859310218,1120.506308,0.038621035,76143.3085025948,0.00242868347792201,23198.4125037067,1379.80766281862,6.76021941100242e-06,4.662460496614,0,0.453444130925508,1.19832494356659,19527.1982480533
42025,54500000,2.86468156909511e-08,1.52293577981651e-09,2.71238799111345e-08,0.0751735173517352,0.262456554499978,0.237732851594289,1030.966808,0.059087327,3285.31683211677,0.00530545853499567,13155.7200489646,831.772309392494,6.69447815533981e-06,4.35805825242718,0,0.469863106796117,1.19310970873786,4142.68468750894
42026,61100000,2.44004956659649e-08,9.42716857610475e-09,1.49733270898602e-08,0.0417396739673967,0.691400387619214,0.453458273425315,1942.120052,0.035069847,11537.1136116126,0.00333034458848038,3244.02894956638,1435.07030843516,7.44093013468013e-06,1.49881818181818,0,0.435190909090909,1.23861,18834.6038059146
42027,122300000,2.47173852200684e-08,8.82256745707277e-09,1.58948177629956e-08,0.049936,0.94630056483128,0.558989500364422,1225.92144,0.031442557,19190.6316153017,0.0026149407682623,7766.71719964983,1295.14593740723,6.65817047689282e-06,3.64796460176991,0,0.444731415929204,1.21176769911504,15746.678661805
42029,978420000,2.50342747741718e-08,1.23280390834202e-08,1.27062356907516e-08,0.0550230877333869,3.16393854270275,1.24988371712964,1184.905786,0.035685688,209912.153344219,0.00279252069350817,131062.131659532,1360.62417055338,6.85745852198564e-06,4.36089207048458,0,0.455198568281938,1.20112444933921,7465.31425676564
42030,27440000,2.99143739073648e-08,6.4868804664723e-09,2.34274934408925e-08,0.0494473894778956,0.384351321059262,0.306574834894631,1480.817188,0.034781614,7194.144453404,0.00485204201946416,2011.44899095377,NA,6.69796034241789e-06,7.57566037735849,0,0.459220754716981,1.16590188679245,13641.9069652812
43001,1649800000,2.56680538823787e-08,1.21566250454601e-08,1.35114288369187e-08,0.0495894736842105,4.07981563014801,1.48073704812124,1080.887877,0.043205151,628105.862665625,0.00364888460428413,529468.311379435,606.015447959787,6.1083407613573e-06,4.72910609037328,0,0.462919711853307,1.19428542894565,3115.95607242621
