"id","depth","KS","HCC_thr","HCC_ths","HCC_alp","HCC_n"
"203011",0,1.85455168178382e-06,0.103763265306122,0.68262693877551,0.882897959183674,1.44966979591837
"203011",5,2.17425595238095e-06,0.0157010204081633,0.520165918367347,3.0785306122449,1.23192306122449
"203011",15,2.0911328420257e-06,0.000910204081632653,0.492879183673469,3.44730612244898,1.1953506122449
"203011",30,2.14228552532124e-06,0,0.49109693877551,3.47822448979592,1.19309448979592
"203011",60,6.48148148148148e-08,0,0.4322,3.36,1.1701
"203011",100,7.94690098261527e-08,0,0.432209795918367,3.36704081632653,1.17015408163265
"203011",200,7.45842781557067e-08,0,0.432219591836735,3.37408163265306,1.17020816326531
"203012",0,3.17438813082088e-06,0.105501169590643,0.685833099415205,0.839567251461988,1.45396701754386
"203012",5,3.18538147065194e-06,0.00156491228070175,0.49408701754386,3.43098245614035,1.19696947368421
"203012",15,3.18904591726229e-06,0,0.491140935672515,3.4747134502924,1.19309684210526
"203012",30,3.19271036387264e-06,0,0.491140935672515,3.4747134502924,1.19309684210526
"203012",60,6.48148148148148e-08,0,0.432205614035088,3.3640350877193,1.17013099415205
"203012",100,6.48148148148148e-08,0,0.432222456140351,3.37614035087719,1.17022397660819
"203012",200,6.48148148148148e-08,0,0.432244912280702,3.39228070175439,1.17034795321637
"203017",0,2.34785639273459e-06,0.1115,0.6969,0.69,1.4688
"203017",5,2.45296044846764e-06,0.00890575079872205,0.507387699680511,3.26726837060703,1.21510782747604
"203017",15,2.50801495385161e-06,0.000178115015974441,0.489269808306709,3.64581469648562,1.1934196485623
"203017",30,2.58308927937522e-06,0,0.488376517571885,3.69531948881789,1.19294904153355
"203017",60,6.86383268252278e-08,0,0.432445367412141,3.53635782747604,1.17145463258786
"203017",100,2.75107975387528e-07,0,0.432476038338658,3.55840255591054,1.17162396166134
"203017",200,2.36872855283398e-07,0,0.432499041533546,3.57493610223642,1.17175095846645
"203018",0,5.77758626432187e-07,0.107890287769784,0.690240647482014,0.78,1.45987446043165
"203018",5,6.79189981348255e-07,0.00220593525179856,0.495269604316547,3.415,1.19855449640288
"203018",15,6.8482505662137e-07,0,0.4912,3.47,1.1931
"203018",30,6.96095207167599e-07,0,0.491152158273381,3.48685251798561,1.19296133093525
"203018",60,7.77294830802025e-08,0,0.4322,3.36,1.1701
"203018",100,2.92973954169997e-07,0,0.4322,3.36,1.1701
"203018",200,2.15485944577671e-07,0,0.4322,3.36,1.1701
"203019",0,3.10541031227306e-06,0.104503921568627,0.683993333333333,0.86443137254902,1.45150117647059
"203019",5,3.17913035584604e-06,0.0179274509803922,0.524273333333333,3.02301960784314,1.23742823529412
"203019",15,3.14227033405955e-06,0.00174901960784314,0.492446274509804,3.58443137254902,1.19731882352941
"203019",30,3.15455700798838e-06,0,0.488625490196078,3.67545098039216,1.19296235294118
"203019",60,6.48148148148148e-08,0,0.432331764705882,3.45470588235294,1.17082745098039
"203019",100,6.48148148148148e-08,0,0.432444705882353,3.53588235294118,1.17145098039216
"203019",200,6.48148148148148e-08,0,0.432463529411765,3.54941176470588,1.17155490196078
"203020",0,3.16268109353216e-06,0.107302782324059,0.689156792144026,0.794648117839607,1.45842176759411
"203020",5,3.18832022488937e-06,0.0271906710310966,0.541362520458265,2.79206219312602,1.26033289689034
"203020",15,3.18319239861793e-06,0.000182487725040917,0.48913977086743,3.65672667757774,1.19342307692308
"203020",30,3.19344805116082e-06,0,0.488224549918167,3.70744680851064,1.19294091653028
"203020",60,6.48148148148148e-08,0,0.432412111292962,3.51245499181669,1.17127103109656
"203020",100,9.61538461538462e-08,0,0.432545662847791,3.60844517184943,1.17200834697218
"203020",200,8.83190883190883e-08,0,0.432600654664484,3.6479705400982,1.17231194762684
"203021",0,2.07125725122713e-06,0.0994096385542169,0.674595180722892,0.99144578313253,1.43890481927711
"203021",5,2.19708463483564e-06,0.0273152610441767,0.541592369477912,2.78895582329317,1.26064096385542
"203021",15,2.15933641975309e-06,0,0.49099718875502,3.48618473895582,1.19308915662651
"203021",30,2.09642272794883e-06,0,0.49038875502008,3.53473895582329,1.19305662650602
"203021",60,6.48148148148148e-08,0,0.432238554216868,3.38771084337349,1.17031285140562
"203021",100,9.36523873270861e-08,0,0.432277108433735,3.41542168674699,1.17052570281125
"203021",200,8.4039863156329e-08,0,0.432277108433735,3.41542168674699,1.17052570281125
"203022",0,3.2037037037037e-06,0.111193681318681,0.69633489010989,0.697637362637363,1.46804258241758
"203022",5,3.2037037037037e-06,0.0174601648351648,0.523411263736264,3.03467032967033,1.2362728021978
"203022",15,3.2037037037037e-06,0.000306318681318681,0.490932692307692,3.52879120879121,1.19381291208791
"203022",30,3.2037037037037e-06,0,0.489396428571429,3.61392857142857,1.19300357142857
"203022",60,6.48148148148148e-08,0,0.432331868131868,3.45478021978022,1.17082802197802
"203022",100,6.48148148148148e-08,0,0.432371428571429,3.48321428571429,1.17104642857143
"203022",200,6.48148148148148e-08,0,0.432384615384615,3.49269230769231,1.17111923076923
"203024",0,2.14397807734205e-06,0.107564705882353,0.68964,0.788117647058824,1.45906941176471
"203024",5,2.33749319172113e-06,0.00163970588235294,0.494225,3.42911764705882,1.19715441176471
"203024",15,2.23612813180828e-06,0,0.4912,3.47,1.1931
"203024",30,2.30063316993464e-06,0,0.4912,3.47,1.1931
"203024",60,6.48148148148148e-08,0,0.4322,3.36,1.1701
"203024",100,1.49291938997821e-07,0,0.4322,3.36,1.1701
"203024",200,1.49291938997821e-07,0,0.4322,3.36,1.1701
"203025",0,2.69101430976431e-06,0.111162121212121,0.696276666666667,0.698424242424243,1.46796454545455
"203025",5,2.83342803030303e-06,0.00101363636363636,0.49307,3.44472727272727,1.19560636363636
"203025",15,2.79545103815937e-06,0,0.4912,3.47,1.1931
"203025",30,2.84292227833895e-06,0,0.4912,3.47,1.1931
"203025",60,6.48148148148148e-08,0,0.4322,3.36,1.1701
"203025",100,1.51851851851852e-07,0,0.4322,3.36,1.1701
"203025",200,1.0108024691358e-07,0,0.4322,3.36,1.1701
"203026",0,4.88348765432099e-07,0.1115,0.6969,0.69,1.4688
"203026",5,4.88348765432099e-07,0,0.490904444444444,3.57411111111111,1.19224333333333
"203026",15,5.57973251028807e-07,0,0.490608888888889,3.67822222222222,1.19138666666667
"203026",30,5.9278549382716e-07,0,0.490313333333333,3.78233333333333,1.19053
"203026",60,6.48148148148148e-08,0,0.43157,3.32366666666667,1.1684
"203026",100,2.77572016460905e-07,0,0.43157,3.32366666666667,1.1684
"203026",200,2.24382716049383e-07,0,0.43178,3.33577777777778,1.16896666666667
"203027",0,1.50166729229229e-06,0.099445945945946,0.674662162162162,0.990540540540541,1.43899459459459
"203027",5,1.75570257757758e-06,0.0189851351351351,0.526224594594595,2.99664864864865,1.24004351351351
"203027",15,1.69642767767768e-06,0.000602702702702703,0.492311891891892,3.45497297297297,1.19459027027027
"203027",30,1.75570257757758e-06,0,0.491128108108108,3.49532432432432,1.19289162162162
"203027",60,6.48148148148148e-08,0,0.4322,3.36,1.1701
"203027",100,1.03628628628629e-07,0,0.4322,3.36,1.1701
"203027",200,8.42217217217217e-08,0,0.432174864864865,3.3757027027027,1.17010540540541
"203028",0,3.17268289328933e-06,0.106532178217822,0.687735148514852,0.813861386138614,1.45651633663366
"203028",5,3.18819329849652e-06,0.0469183168316832,0.577756930693069,2.30019801980198,1.30911237623762
"203028",15,3.15717248808214e-06,0.00662376237623762,0.501419801980198,3.46445544554455,1.20937128712871
"203028",30,3.2037037037037e-06,0,0.48645,3.84905940594059,1.19284603960396
"203028",60,6.48148148148148e-08,0,0.432390099009901,3.49663366336634,1.1711495049505
"203028",100,6.48148148148148e-08,0,0.432627722772277,3.66742574257426,1.17246138613861
"203028",200,6.48148148148148e-08,0,0.432722772277228,3.73574257425743,1.17298613861386
"203029",0,6.06174817980374e-07,0.109594017094017,0.693383760683761,0.737521367521368,1.46408717948718
"203029",5,7.93625356125356e-07,0.00571794871794872,0.501748717948718,3.3274358974359,1.20723846153846
"203029",15,7.6684670781893e-07,0,0.4912,3.47,1.1931
"203029",30,7.40068059512504e-07,0,0.4912,3.47,1.1931
"203029",60,6.48148148148148e-08,0,0.4322,3.36,1.1701
"203029",100,6.48148148148148e-08,0,0.4322,3.36,1.1701
"203029",200,6.48148148148148e-08,0,0.4322,3.36,1.1701
"203033",0,2.96989013266998e-06,0.1115,0.6969,0.69,1.4688
"203033",5,3.00106527547448e-06,0.0277363184079602,0.541615422885572,2.83860696517413,1.26164179104478
"203033",15,3.00106527547448e-06,0.000554726368159204,0.48518855721393,4.01756218905473,1.19409552238806
"203033",30,3.00106527547448e-06,0,0.482406467661692,4.17174129353234,1.19262985074627
"203033",60,6.48148148148148e-08,0,0.432964179104478,3.90925373134328,1.17431890547264
"203033",100,1.12447024138566e-07,0,0.433059701492537,3.97791044776119,1.17484626865672
"203033",200,1.00538971807629e-07,0,0.433131343283582,4.02940298507463,1.17524179104478
"203038",0,3.2037037037037e-06,0.1115,0.6969,0.69,1.4688
"203038",5,3.2037037037037e-06,0.0955714285714286,0.6603,1.66285714285714,1.42902857142857
"203038",15,3.2037037037037e-06,0,0.447914285714286,6.92428571428571,1.19078571428571
"203038",30,3.2037037037037e-06,0,0.4407,7.5,1.1904
"203038",60,6.48148148148148e-08,0,0.436314285714286,6.31714285714286,1.19281428571429
"203038",100,6.48148148148148e-08,0,0.436657142857143,6.56357142857143,1.19470714285714
"203038",200,6.48148148148148e-08,0,0.437,6.81,1.1966
"203039",0,1.89956993795826e-06,0.0996142131979696,0.674972588832487,0.986345177664975,1.43941065989848
"203039",5,2.15403506298176e-06,0.0277335025380711,0.542363959390863,2.77852791878173,1.26167512690355
"203039",15,2.07451471141192e-06,0.00169796954314721,0.494332487309645,3.42766497461929,1.19729847715736
"203039",30,2.12222692235383e-06,0,0.490943654822335,3.49045685279188,1.19308629441624
"203039",60,6.48148148148148e-08,0,0.4322,3.36,1.1701
"203039",100,6.48148148148148e-08,0,0.432224365482234,3.37751269035533,1.1702345177665
"203039",200,6.48148148148148e-08,0,0.432248730964467,3.39502538071066,1.17036903553299
"203040",0,NA,NA,NA,NA,NA
"203040",5,NA,NA,NA,NA,NA
"203040",15,NA,NA,NA,NA,NA
"203040",30,NA,NA,NA,NA,NA
"203040",60,NA,NA,NA,NA,NA
"203040",100,NA,NA,NA,NA,NA
"203040",200,NA,NA,NA,NA,NA
"203042",0,2.1565286351166e-07,0.1115,0.6969,0.69,1.4688
"203042",5,2.73673268175583e-07,0.00103240740740741,0.49310462962963,3.44425925925926,1.19565277777778
"203042",15,3.02683470507545e-07,0,0.4912,3.47,1.1931
"203042",30,3.89714077503429e-07,0,0.4912,3.47,1.1931
"203042",60,6.48148148148148e-08,0,0.4322,3.36,1.1701
"203042",100,1.31301440329218e-07,0,0.4322,3.36,1.1701
"203042",200,1.31301440329218e-07,0,0.4322,3.36,1.1701
"203043",0,3.1856973712218e-06,0.109577586206897,0.693353448275862,0.737931034482759,1.46404655172414
"203043",5,3.2037037037037e-06,0,0.4912,3.47,1.1931
"203043",15,3.1856973712218e-06,0,0.4912,3.47,1.1931
"203043",30,3.2037037037037e-06,0,0.4912,3.47,1.1931
"203043",60,6.48148148148148e-08,0,0.4322,3.36,1.1701
"203043",100,7.8570668369519e-08,0,0.4322,3.36,1.1701
"203043",200,6.48148148148148e-08,0,0.4322,3.36,1.1701
"203046",0,4.7926731078905e-07,0.1115,0.6969,0.69,1.4688
"203046",5,6.15489130434783e-07,0.00242391304347826,0.495671739130435,3.4095652173913,1.19909347826087
"203046",15,6.15489130434783e-07,0,0.4912,3.47,1.1931
"203046",30,4.7926731078905e-07,0,0.4912,3.47,1.1931
"203046",60,1.68880837359098e-07,0,0.4322,3.36,1.1701
"203046",100,1.10547504025765e-06,0,0.4322,3.36,1.1701
"203046",200,1.00140901771337e-06,0,0.4322,3.36,1.1701
"203049",0,8.14049748901444e-07,0.107720338983051,0.689927118644068,0.784237288135593,1.45945423728814
"203049",5,8.14049748901444e-07,0.00566949152542373,0.501659322033898,3.32864406779661,1.2071186440678
"203049",15,7.60946327683616e-07,0,0.4912,3.47,1.1931
"203049",30,8.14049748901444e-07,0,0.4912,3.47,1.1931
"203049",60,6.48148148148148e-08,0,0.4322,3.36,1.1701
"203049",100,1.45951035781544e-07,0,0.4322,3.36,1.1701
"203049",200,1.0538292529818e-07,0,0.4322,3.36,1.1701
"203050",0,2.19663525132275e-06,0.1115,0.6969,0.69,1.4688
"203050",5,2.30853174603175e-06,0,0.4912,3.47,1.1931
"203050",15,2.19663525132275e-06,0,0.4912,3.47,1.1931
"203050",30,2.42042824074074e-06,0,0.4912,3.47,1.1931
"203050",60,6.48148148148148e-08,0,0.4322,3.36,1.1701
"203050",100,6.48148148148148e-08,0,0.4322,3.36,1.1701
"203050",200,6.48148148148148e-08,0,0.4322,3.36,1.1701
"203092",0,1.777650618668e-06,0.103,0.681218834080718,0.901928251121076,1.44778251121076
"203092",5,2.11484543680452e-06,0.0165,0.521639910313901,3.05860986547085,1.23389865470852
"203092",15,2.03054673227039e-06,0.001,0.493044843049327,3.44506726457399,1.19557264573991
"203092",30,2.07972097658196e-06,0,0.491086771300448,3.47903587443946,1.19309394618834
"203092",60,6.48148148148148e-08,0,0.4322,3.36,1.1701
"203092",100,8.09147151635941e-08,0,0.432210762331839,3.36773542600897,1.17015941704036
"203092",200,7.5548081714001e-08,0,0.432221524663677,3.37547085201794,1.17021883408072
"203093",0,1.65040990832158e-06,0.103322284908322,0.681813399153738,0.893892806770099,1.44857940761636
"203093",5,1.90229538865382e-06,0.0159622708039492,0.520647884344147,3.07201692524683,1.23256904090268
"203093",15,1.84926686647861e-06,0.000629055007052186,0.492324894217207,3.45715796897038,1.19465352609309
"203093",30,1.89345730162461e-06,0,0.490967559943583,3.49366008462623,1.19303420310296
"203093",60,6.48148148148148e-08,0,0.432206770098731,3.36486600846262,1.17013737658674
"203093",100,8.67582144909366e-08,0,0.432220310296192,3.37459802538787,1.17021212976023
"203093",200,7.66304915634958e-08,0,0.432217136812412,3.38112834978843,1.17023222849083
"203097",0,2.40233276799902e-06,0.1115,0.6969,0.69,1.4688
"203097",5,2.50573546938027e-06,0.0091996699669967,0.50792194719472,3.26057755775578,1.21583415841584
"203097",15,2.56260695513996e-06,0.000183993399339934,0.489206105610561,3.65161716171617,1.1934301980198
"203097",30,2.6401589811759e-06,0,0.488283333333333,3.70275577557756,1.19294405940594
"203097",60,6.87645153404229e-08,0,0.432453465346535,3.54217821782178,1.17149933993399
"203097",100,2.82048343723261e-07,0,0.432485148514852,3.56495049504951,1.17167425742574
"203097",200,2.4255133846718e-07,0,0.432508910891089,3.5820297029703,1.17180544554455
"204001",0,2.9551270278543e-06,0.107629752066116,0.68976,0.786495867768595,1.45923024793388
"204001",5,3.05870064279155e-06,0.0224842975206612,0.53268,2.90940495867769,1.24869570247934
"204001",15,3.03280723905724e-06,0.00184297520661157,0.492262809917355,3.61056198347107,1.1975320661157
"204001",30,3.02244987756351e-06,0,0.487276859504132,3.78307438016529,1.19289024793388
"204001",60,6.48148148148148e-08,0,0.432453884297521,3.54247933884298,1.17150165289256
"204001",100,6.87710437710438e-08,0,0.432564958677686,3.62231404958678,1.17211487603306
"204001",200,6.87710437710438e-08,0,0.432572396694215,3.69133884297521,1.17251487603306
"205003",0,1.98351701168059e-06,0.108997194163861,0.69216936026936,0.761447811447811,1.46260538720539
"205003",5,2.12768892630004e-06,0.00175196408529742,0.493978675645342,3.46250280583614,1.19740774410774
"205003",15,2.22966418298208e-06,0,0.49074657687991,3.50618406285073,1.19307575757576
"205003",30,2.25427890011223e-06,0,0.49074657687991,3.50618406285073,1.19307575757576
"205003",60,7.55601280292638e-08,0,0.432280808080808,3.41808080808081,1.17054612794613
"205003",100,1.61227761150601e-07,0,0.43226430976431,3.44946127946128,1.1706987654321
"205003",200,1.53168776239764e-07,0,0.432345454545455,3.46454545454545,1.17090303030303
"205004",0,1.99253513432049e-06,0.109231434384537,0.692612105798576,0.754760935910478,1.46318514750763
"205004",5,2.14552484834784e-06,0.00158799593082401,0.493667243133266,3.46730417090539,1.1970018311292
"205004",15,2.22839427677932e-06,0,0.490737639877925,3.50689725330621,1.19307527975585
"205004",30,2.24751799103274e-06,0,0.49063489318413,3.51509664292981,1.19306978636826
"205004",60,7.45544629064466e-08,0,0.432287894201424,3.42317395727365,1.17058524923703
"205004",100,1.52204372480313e-07,0,0.432277822990844,3.45512716174975,1.1707505595117
"205004",200,1.4489963641159e-07,0,0.432356256358087,3.47230925737538,1.17096266531027
"205005",0,1.57277397260274e-06,0.1115,0.6969,0.69,1.4688
"205005",5,1.61569317605276e-06,0,0.4912,3.47,1.1931
"205005",15,1.76591038812785e-06,0,0.4912,3.47,1.1931
"205005",30,1.78736998985287e-06,0,0.4912,3.47,1.1931
"205005",60,6.48148148148148e-08,0,0.4322,3.36,1.1701
"205005",100,1.13996702181634e-07,0,0.4322,3.36,1.1701
"205005",200,8.12087772704211e-08,0,0.4322,3.36,1.1701
"205008",0,1.45065861992945e-06,0.1115,0.6969,0.69,1.4688
"205008",5,1.80499751984127e-06,0.00663690476190476,0.503444047619048,3.30452380952381,1.20951071428571
"205008",15,1.86094576719577e-06,0,0.4912,3.47,1.1931
"205008",30,1.67445160934744e-06,0,0.4912,3.47,1.1931
"205008",60,6.48148148148148e-08,0,0.4322,3.36,1.1701
"205008",100,7.90619488536155e-08,0,0.4322,3.36,1.1701
"205008",200,6.48148148148148e-08,0,0.4322,3.36,1.1701
"205010",0,1.70409939854384e-06,0.1115,0.6969,0.69,1.4688
"205010",5,1.95403344940382e-06,0.00317663817663818,0.497060398860399,3.39079772079772,1.2009547008547
"205010",15,2.02544317822096e-06,0,0.4912,3.47,1.1931
"205010",30,1.99866452991453e-06,0,0.4912,3.47,1.1931
"205010",60,6.48148148148148e-08,0,0.4322,3.36,1.1701
"205010",100,8.52722380500158e-08,0,0.4322,3.36,1.1701
"205010",200,7.84530969716155e-08,0,0.4322,3.36,1.1701
"205011",0,2.09790305010893e-06,0.1115,0.6969,0.69,1.4688
"205011",5,2.36597593582888e-06,0.000596256684491979,0.4923,3.45513368983957,1.1945743315508
"205011",15,2.27382588136265e-06,0,0.4912,3.47,1.1931
"205011",30,2.44137143493761e-06,0,0.4912,3.47,1.1931
"205011",60,6.48148148148148e-08,0,0.4322,3.36,1.1701
"205011",100,1.16013071895425e-07,0,0.4322,3.36,1.1701
"205011",200,1.03213507625272e-07,0,0.4322,3.36,1.1701
"205015",0,3.2037037037037e-06,0.108965909090909,0.692225,0.753181818181818,1.46253409090909
"205015",5,3.2037037037037e-06,0,0.486609090909091,3.83636363636364,1.19285454545455
"205015",15,3.2037037037037e-06,0,0.486609090909091,3.83636363636364,1.19285454545455
"205015",30,3.2037037037037e-06,0,0.486609090909091,3.83636363636364,1.19285454545455
"205015",60,6.48148148148148e-08,0,0.431647727272727,3.83863636363636,1.17198636363636
"205015",100,6.48148148148148e-08,0,0.430768181818182,4.08204545454545,1.17206590909091
"205015",200,6.48148148148148e-08,0,0.431975,4.07386363636364,1.17379318181818
"205020",0,2.21975436179982e-06,0.0939917355371901,0.6646,1.12652892561983,1.42550826446281
"205020",5,2.42690159167432e-06,0,0.4912,3.47,1.1931
"205020",15,2.53047520661157e-06,0,0.4912,3.47,1.1931
"205020",30,2.55636861034588e-06,0,0.4912,3.47,1.1931
"205020",60,6.48148148148148e-08,0,0.4322,3.36,1.1701
"205020",100,2.62626262626263e-07,0,0.4322,3.36,1.1701
"205020",200,2.23063973063973e-07,0,0.432239669421488,3.38851239669421,1.17031900826446
"205029",0,1.74413674345077e-06,0.1115,0.6969,0.69,1.4688
"205029",5,1.9810298102981e-06,0.00271951219512195,0.496217073170732,3.40219512195122,1.1998243902439
"205029",15,2.06508864046974e-06,0,0.4912,3.47,1.1931
"205029",30,2.08037206413731e-06,0,0.4912,3.47,1.1931
"205029",60,6.48148148148148e-08,0,0.4322,3.36,1.1701
"205029",100,8.23283649503162e-08,0,0.4322,3.36,1.1701
"205029",200,7.64905149051491e-08,0,0.4322,3.36,1.1701
"205034",0,3.2037037037037e-06,0.1115,0.6969,0.69,1.4688
"205034",5,3.2037037037037e-06,0.083625,0.645475,1.385,1.399875
"205034",15,3.2037037037037e-06,0,0.4912,3.47,1.1931
"205034",30,3.2037037037037e-06,0,0.4912,3.47,1.1931
"205034",60,6.48148148148148e-08,0,0.4322,3.36,1.1701
"205034",100,6.48148148148148e-08,0,0.4334,4.2225,1.176725
"205034",200,6.48148148148148e-08,0,0.4334,4.2225,1.176725
"205101",0,2.77155172413793e-06,0.0538275862068966,0.590503448275862,2.12793103448276,1.32619655172414
"205101",5,2.77155172413793e-06,0,0.479010344827586,4.44275862068966,1.19244827586207
"205101",15,2.77155172413793e-06,0,0.477268965517241,4.58172413793103,1.19235517241379
"205101",30,2.77155172413793e-06,0,0.472044827586207,4.99862068965517,1.19207586206897
"205101",60,6.48148148148148e-08,0,0.434186206896552,4.78758620689655,1.18106551724138
"205101",100,6.48148148148148e-08,0,0.43451724137931,5.02551724137931,1.18289310344828
"205101",200,6.48148148148148e-08,0,0.434848275862069,5.26344827586207,1.18472068965517
"205105",0,2.55097415123457e-06,0.102208333333333,0.677654166666667,1.08958333333333,1.4457125
"205105",5,2.55097415123457e-06,0,0.480679166666667,4.30958333333333,1.1925375
"205105",15,2.55097415123457e-06,0,0.480679166666667,4.30958333333333,1.1925375
"205105",30,2.55097415123457e-06,0,0.480679166666667,4.30958333333333,1.1925375
"205105",60,6.48148148148148e-08,0,0.4334,4.2225,1.176725
"205105",100,6.48148148148148e-08,0,0.4334,4.2225,1.176725
"205105",200,6.48148148148148e-08,0,0.4338,4.51,1.17893333333333
"206001",0,2.83664574616457e-06,0.1115,0.6969,0.69,1.4688
"206001",5,2.87597338447234e-06,0,0.4912,3.47,1.1931
"206001",15,2.88908259724159e-06,0,0.4912,3.47,1.1931
"206001",30,2.94151944831861e-06,0,0.4912,3.47,1.1931
"206001",60,6.48148148148148e-08,0,0.4322,3.36,1.1701
"206001",100,2.15035642336898e-07,0,0.4322,3.36,1.1701
"206001",200,1.95006198667287e-07,0,0.4322,3.36,1.1701
"206002",0,1.52217656303092e-06,0.1115,0.6969,0.69,1.4688
"206002",5,1.73775696568128e-06,0,0.4912,3.47,1.1931
"206002",15,1.76650101936799e-06,0,0.4912,3.47,1.1931
"206002",30,1.89584926095821e-06,0,0.4912,3.47,1.1931
"206002",60,6.48148148148148e-08,0,0.4322,3.36,1.1701
"206002",100,5.14971967380224e-07,0,0.4322,3.36,1.1701
"206002",200,4.82033639143731e-07,0,0.4322,3.36,1.1701
"206004",0,3.01940359477124e-06,0.1115,0.6969,0.69,1.4688
"206004",5,3.01940359477124e-06,0.00327941176470588,0.495022058823529,3.56602941176471,1.20108970588235
"206004",15,3.11155364923747e-06,0,0.487486764705882,3.76632352941176,1.19290147058824
"206004",30,3.11155364923747e-06,0,0.485258823529412,3.94411764705882,1.19278235294118
"206004",60,1.00013616557734e-07,0,0.432764705882353,3.76588235294118,1.17321764705882
"206004",100,3.4640522875817e-07,0,0.432905882352941,3.86735294117647,1.17399705882353
"206004",200,3.4640522875817e-07,0,0.433188235294118,4.07029411764706,1.17555588235294
"206006",0,3.2037037037037e-06,0.1115,0.6969,0.69,1.4688
"206006",5,3.2037037037037e-06,0.107517857142857,0.689553571428572,0.789285714285714,1.45895357142857
"206006",15,3.2037037037037e-06,0.0199107142857143,0.48645,6.28392857142857,1.24011428571429
"206006",30,3.2037037037037e-06,0,0.4407,7.5,1.1904
"206006",60,6.48148148148148e-08,0,0.437,6.81,1.1966
"206006",100,6.48148148148148e-08,0,0.437,6.81,1.1966
"206006",200,6.48148148148148e-08,0,0.437,6.81,1.1966
"21001",0,3.2037037037037e-06,0.1115,0.6969,0.69,1.4688
"21001",5,3.2037037037037e-06,0.1115,0.6969,0.69,1.4688
"21001",15,3.2037037037037e-06,0,0.4912,3.47,1.1931
"21001",30,3.2037037037037e-06,0,0.4912,3.47,1.1931
"21001",60,6.48148148148148e-08,0,0.4322,3.36,1.1701
"21001",100,6.48148148148148e-08,0,0.432404255319149,3.5068085106383,1.17122765957447
"21001",200,6.48148148148148e-08,0,0.432506382978723,3.58021276595745,1.1717914893617
"21002",0,3.2037037037037e-06,0.0812010869565217,0.641003260869565,1.4454347826087,1.39388152173913
"21002",5,3.2037037037037e-06,0.0715054347826087,0.623116304347826,1.68717391304348,1.36990760869565
"21002",15,3.2037037037037e-06,0,0.482417391304348,4.17086956521739,1.19263043478261
"21002",30,3.2037037037037e-06,0,0.479123913043478,4.43369565217391,1.19245434782609
"21002",60,6.48148148148148e-08,0,0.432721739130435,3.735,1.17298043478261
"21002",100,6.48148148148148e-08,0,0.432930434782609,3.885,1.17413260869565
"21002",200,6.48148148148148e-08,0,0.433086956521739,3.9975,1.17499673913043
"21003",0,3.19716732988204e-06,0.0772280945757997,0.63367371349096,1.54449235048679,1.38405771905424
"21003",5,3.20152491242982e-06,0.0629610570236439,0.607353268428373,1.90020862308762,1.34878038942976
"21003",15,3.2037037037037e-06,7.7538247566064e-05,0.490851390820584,3.50730180806676,1.19326543810848
"21003",30,3.2037037037037e-06,0,0.489900625869263,3.5736926286509,1.19303052851182
"21003",60,6.48148148148148e-08,0,0.432293463143255,3.42717663421419,1.17061599443672
"21003",100,6.48148148148148e-08,0,0.432497079276773,3.57352573018081,1.17174012517385
"21003",200,6.48148148148148e-08,0,0.432600556328234,3.64789986091794,1.17231140472879
"21005",0,3.19967139758806e-06,0.0866743886743887,0.651100643500644,1.3089703989704,1.40741505791506
"21005",5,3.2037037037037e-06,0.076485842985843,0.632304375804376,1.56299871299871,1.38222239382239
"21005",15,3.2037037037037e-06,0.000143500643500644,0.491464736164736,3.46642213642214,1.19345482625483
"21005",30,3.2037037037037e-06,0,0.490355083655084,3.537425997426,1.19305482625483
"21005",60,6.48148148148148e-08,0,0.432261776061776,3.40440154440154,1.17044105534106
"21005",100,6.48148148148148e-08,0,0.432453281853282,3.54204633204633,1.17149832689833
"21005",200,6.48148148148148e-08,0,0.432583011583012,3.63528957528958,1.17221454311454
"21006",0,3.1976278759367e-06,0.0880035552682612,0.653552747252747,1.27583063994829,1.41070161603103
"21006",5,3.20167842778137e-06,0.074561570782159,0.628754395604396,1.61097608274079,1.37746435035553
"21006",15,3.20269106574254e-06,3.60374919198449e-05,0.490450387847447,3.53422753716871,1.19314547511312
"21006",30,3.20269106574254e-06,0,0.488996541693601,3.64584033613445,1.19298219133807
"21006",60,6.48148148148148e-08,0,0.432390820943762,3.49715255332902,1.17115349062702
"21006",100,6.94564150446503e-08,0,0.432693341952166,3.71458952811894,1.17282365869425
"21006",200,6.63620148914267e-08,0,0.43283141564318,3.81382999353588,1.17358594053006
"21007",0,3.19760223953262e-06,0.101185978578384,0.677872249269718,0.94715676728335,1.4432970788705
"21007",5,3.20065297161816e-06,0.0885920155793573,0.654638364167478,1.26115871470302,1.41215666991237
"21007",15,3.20065297161816e-06,0,0.490314897760467,3.54063291139241,1.19305267770204
"21007",30,3.20065297161816e-06,0,0.488052969814995,3.72113924050633,1.1929317429406
"21007",60,6.48148148148148e-08,0,0.432410321324245,3.51116845180136,1.1712611489776
"21007",100,6.71454073352808e-08,0,0.432774878286271,3.77319376825706,1.17327380720545
"21007",200,6.48148148148148e-08,0,0.43291976630964,3.87733203505355,1.17407370983447
"21008",0,2.9516933373591e-06,0.0664152173913043,0.613725652173913,1.81408695652174,1.35732130434783
"21008",5,2.99664653784219e-06,0.0366495652173913,0.558812695652174,2.55622608695652,1.28372139130435
"21008",15,3.00481984702093e-06,0,0.48994847826087,3.56987391304348,1.19303308695652
