"id","area","rainfall","runoff","evapotransmission","Manning_n_hillslope","channel_width","channel_depth"
"27091",76800000,2.38300944685788e-08,1.37369791666667e-08,1.00931153019121e-08,0.0539075167650886,0.935717187509132,0.554813886003277
"27092",325400000,2.77912138948718e-08,1.56422864167179e-08,1.21489274781539e-08,0.0437063706370637,2.05530968226202,0.937495294080082
"27093",40230000,2.71574347866649e-08,1.06139696743724e-08,1.65434651122925e-08,0.0538441155884412,0.595295109168553,0.410398527578624
"27094",158210000,2.01858645963892e-08,8.40022754566715e-09,1.1785637050722e-08,0.0426068461615454,1.05022140951325,0.599199573991284
"27095",66200000,2.6523655678458e-08,1.36858006042296e-08,1.28378550742284e-08,0.0658745,0.867126534019113,0.527358440635247
"27096",215180000,5.01636164145747e-08,5.00650618087183e-08,9.85546058564057e-11,0.0388296488946684,2.99010684307434,1.20367356372601
"27097",464780000,3.56183858812268e-08,2.34132277636731e-08,1.22051581175536e-08,NA,3.00519555470189,1.20771949332478
"27098",6.97e+08,3.61570981232026e-08,2.34533715925395e-08,1.27037265306631e-08,0.0631068548387097,3.68330267382413,1.38317094164845
"27099",1360100000,2.4685696264658e-08,1.16697301668995e-08,1.30159660977586e-08,0.0556003602161297,3.62939473080568,1.36964196444265
"28001",1.26e+08,4.42377817528404e-08,1.67142857142857e-08,2.75234960385546e-08,0.0446015199753517,1.322049025566,0.698579694457609
"28002",1.63e+08,2.47807631308891e-08,6.94478527607362e-09,1.78359778548155e-08,0.0490395192503565,0.969262901384346,0.567996044387417
"28003",4.08e+08,2.30061816279098e-08,1.29975490196078e-08,1.0008632608302e-08,0.126038039649794,2.09787298543072,0.950394055684634
"28004",7.95e+08,2.26892920738064e-08,NA,NA,0.101922186430441,NA,NA
"28005",1.475e+09,2.18336902777271e-08,1.30027118644068e-08,8.8309784133203e-09,0.0811979219207102,3.9896183851341,1.45883157735095
"28006",3.25e+08,2.52877864174546e-08,1.36830769230769e-08,1.16047094943777e-08,0.0698609018780757,1.92110871295718,0.896228765034885
"28007",4.4e+09,2.37984055131684e-08,1.17811363636364e-08,1.2017269149532e-08,0.0635485172483357,6.55901020558743,2.03209085809791
"28008",3.99e+08,3.23861124293717e-08,1.88947368421053e-08,1.34913755872664e-08,0.042733044442205,2.50135451685682,1.06864735878272
"28009",7.486e+09,2.40836061118615e-08,1.14548490515629e-08,1.26287570602986e-08,0.0614548478129409,8.43602724456245,2.40330874490989
"28010",1.054e+09,3.20692228752682e-08,NA,NA,0.0520235223160434,NA,NA
"28011",6.9e+08,3.53014963271233e-08,1.88202898550725e-08,1.64812064720509e-08,0.0496552938808374,3.28288807393734,1.28101722204451
"28012",1.229e+09,2.36399607361167e-08,1.03254678600488e-08,1.33144928760679e-08,0.060599173553719,3.24525769238746,1.27120924591551
"28014",5.91e+08,2.25942252075753e-08,1.07157360406091e-08,1.18784891669662e-08,0.0565602658342564,2.29257272360115,1.0083229798647
"28015",5.29e+08,2.05978210167237e-08,4.49527410207940e-09,1.61025469146443e-08,0.0708324089946556,1.40483171162955,0.727445484434612
"28016",2.31e+08,2.04393762396719e-08,7.58441558441559e-09,1.28549606552564e-08,0.0613724407868326,1.20582817681459,0.657013867456322
"28017",2.84e+08,1.87598616029237e-08,5.53521126760563e-09,1.32246503353181e-08,0.042349554420747,1.14220655399976,0.633695587141558
"28018",883200000,2.96291733086717e-08,1.57382246376812e-08,1.38909486709906e-08,0.0473769254001812,3.39645431295638,1.31039261147456
"28019",3.072e+09,2.24040914751133e-08,1.17926432291667e-08,1.06114482459466e-08,0.0693766390962276,5.48320600260468,1.80332481659793
"28020",2.36e+08,3.02946413722889e-08,1.55720338983051e-08,1.47226074739839e-08,0.0558078668683812,1.74641337460522,0.841037996323214
"28021",1.175e+09,3.10551763021372e-08,1.59208510638298e-08,1.51343252383074e-08,0.0543396321238315,3.94021980947764,1.44676463539445
"28022",8.231e+09,2.3671649691527e-08,1.09866358887134e-08,1.26850138028136e-08,0.0603528225806452,8.66317412678517,2.44625811897635
"28023",1.54e+08,3.69176330530509e-08,2.16558441558442e-08,1.52617888972067e-08,0.047827807272363,1.663666593702,0.81425752666005
"28024",413800000,2.00907977301582e-08,6.81488641855969e-09,1.32759113115985e-08,0.0421478696741855,1.52982914732332,0.769980166183898
"28025",169400000,2.06611989275443e-08,9.02597402597402e-09,1.16352249015703e-08,0.0477723715890851,1.12647645736606,0.627864117916755
"28026",3.68e+08,2.06928878829547e-08,8.39945652173913e-09,1.22934313612156e-08,0.0558784802492713,1.60165096416167,0.793894580578309
"28027",182200000,2.24357804305236e-08,1.05104281009879e-08,1.19253523295357e-08,0.0702878529086707,1.26067391303223,0.676788174545277
"28028",4.8e+08,2.01541756409788e-08,5.63541666666667e-09,1.45187589743122e-08,0.0626992571772736,1.49831115092961,0.759367942072851
"28029",5.7e+07,1.88866174245651e-08,6.68421052631579e-09,1.22024068982493e-08,0.044224526600541,0.56231654875168,0.395097996569173
"28030",8400000,2.32280043157822e-08,9.28571428571429e-09,1.39422900300679e-08,0.0525200360649169,0.25442845359747,0.232859898152537
"28031",148500000,3.47944730405578e-08,2.41952861952862e-08,1.05991868452716e-08,0.0425345138055222,1.72681966429619,0.834735546609692
"28032",6.3e+07,2.21505798318305e-08,9.33333333333333e-09,1.28172464984972e-08,0.0625771543086172,0.698565349842089,0.456585670689083
"28033",8e+06,4.26533339823231e-08,3.45e-08,8.15333398232314e-09,0.0429765,0.478600246552381,0.354840238898191
"28035",1.11e+08,2.17703123669064e-08,6.23423423423423e-09,1.55360781326722e-08,0.0963324299909666,0.757829355462033,0.48205715548988
"28036",128200000,2.05027541504926e-08,5.06240249609984e-09,1.54403516543928e-08,0.0732162680391563,0.733906485187316,0.471858085425011
"28037",2.03e+08,4.17660432308335e-08,2.4576354679803e-08,1.71896885510306e-08,0.044180227827502,2.03481593000448,0.931252968763714
"28038",4.6e+07,3.71394557409233e-08,2.4804347826087e-08,1.23351079148363e-08,0.040469,0.973108350082353,0.569497362501252
"28039",7.4e+07,2.47490741754787e-08,1.01081081081081e-08,1.46409660673706e-08,0.125105576884219,0.787896508432421,0.4947248227363
"28040",53200000,2.72841906083063e-08,1.18045112781955e-08,1.54796793301108e-08,0.0719235022114998,0.721935168834432,0.466712805273798
"28041",35130000,3.43825166202233e-08,2.066609735269e-08,1.37164192675333e-08,0.0387143429086177,0.776223322246891,0.489826235415625
"28043",3.35e+08,3.70760778301026e-08,1.92179104477612e-08,1.78581673823414e-08,0.0471263786299707,2.31149981570408,1.0138650673501
"28044",32200000,2.11682222141099e-08,9.87577639751553e-09,1.12924458165943e-08,0.0586076329760593,0.513726462234524,0.371996518712363
"28045",262600000,2.14851117682133e-08,6.42802741812643e-09,1.50570843500869e-08,0.0785929496836397,1.18359902331829,0.648914257632157
"28046",8.3e+07,3.47944730405578e-08,2.34939759036145e-08,1.13004971369434e-08,0.04073,1.27214226798735,0.680886472716458
"28047",85200000,2.0724576838365e-08,8.35680751173709e-09,1.23677693266279e-08,0.0590220440881764,0.768702642118524,0.486657215418715
"28048",1.39e+08,2.53511643282753e-08,1.02517985611511e-08,1.50993657671242e-08,0.0546121297602257,1.08749134479314,0.613293163749518
"28049",7.7e+07,2.10414663924685e-08,5.97402597402597e-09,1.50674404184425e-08,0.0593137254901961,0.617870261462712,0.42070962330021
"28050",135530000,1.95520854881823e-08,6.60370397697927e-09,1.2948381511203e-08,0.0668314392034597,0.861846445139736,0.525215475420452
"28052",1.63e+08,2.37984055131684e-08,7.43558282208589e-09,1.63628226910825e-08,0.0479579095760749,1.00292783987683,0.581073017130537
"28053",2.72e+08,2.21188908764202e-08,8.52941176470588e-09,1.35894791117143e-08,0.0596218995765275,1.3875938598884,0.721482548334859
"28055",50400000,2.69989900096132e-08,1.26190476190476e-08,1.43799423905655e-08,0.0485299709796858,0.726518930242014,0.468686244413318
"28056",9.4e+07,2.12949780357512e-08,7.88297872340425e-09,1.3411999312347e-08,0.0625211395208375,0.784201161054994,0.493176724210853
"28058",4.2e+07,2.8361615092258e-08,1.01190476190476e-08,1.82425674732103e-08,0.0471171756551874,0.593899339113961,0.409756777465856
"28059",28800000,2.27209810292167e-08,1.58680555555556e-08,6.85292547366115e-09,0.107316925559814,0.615852171385309,0.419793041696661
"28060",6.9e+07,2.1643556545265e-08,2.52173913043478e-09,1.91218174148302e-08,0.0619689844922461,0.380008228858271,0.304260974355384
"28061",1.39e+08,3.09284204804958e-08,1.35611510791367e-08,1.73672694013591e-08,0.049204798542215,1.25076020283666,0.6732354152772
"28066",1.3e+08,2.29111147616788e-08,7.40769230769231e-09,1.55034224539865e-08,0.111463182182986,0.893987652599296,0.538193685502802
"28067",1177500000,3.10234873467269e-08,1.59787685774947e-08,1.50447187692322e-08,0.0543079706503166,3.95157735784079,1.44954346775042
"28068",89700000,3.33050921362716e-08,1.47157190635452e-08,1.85893730727265e-08,0.0430300150075038,1.04665931419923,0.597843914215155
"28070",9100000,3.18790891428062e-08,1.86813186813187e-08,1.31977704614875e-08,0.035126,0.375614922493769,0.301911374993118
"28072",46200000,2.07879547491857e-08,6.68831168831169e-09,1.4099643060874e-08,0.0512865,0.506404570477005,0.368453479445304
"28074",1.292e+09,2.03126204180306e-08,9.19814241486068e-09,1.11144780031699e-08,0.0553332998190227,3.14050651392415,1.24370500864329
"28079",86300000,2.41469840226822e-08,7.30011587485516e-09,1.6846868147827e-08,0.0510739472093492,0.723083833313953,0.46720772908608
"28080",7.99e+08,2.26892920738064e-08,1.73053817271589e-08,5.38391034664741e-09,0.101881606765328,3.38752382530367,1.3080946112119
"28081",1.69e+08,2.2562536252165e-08,1.23254437869822e-08,1.02370924651827e-08,0.125529352734571,1.31481004065226,0.696027275675993
"28082",183900000,2.01858645963892e-08,7.36813485589995e-09,1.28177297404892e-08,0.0478729808367613,1.06044469681356,0.603081862432369
"28083",195200000,2.59532544810718e-08,1.87295081967213e-08,7.2237462843505e-09,0.0844475749647816,1.74189298638005,0.839586083393322
"28085",1.054e+09,3.20692228752682e-08,1.66214421252372e-08,1.5447780750031e-08,0.0519565654534486,3.81305468083006,1.41546653636546
"28086",1.13e+08,2.03443093734409e-08,8.43362831858407e-09,1.19106810548568e-08,0.0455551661994393,0.889333859132778,0.536324293276806
"28087",196100000,2.2562536252165e-08,1.31157572667007e-08,9.44677898546433e-09,0.123014964346691,1.46101225593764,0.746712618400787
"28091",2.31e+08,2.04710651950823e-08,6.84848484848485e-09,1.36225803465974e-08,0.0616670012043356,1.14583376717568,0.635036462039218
"28093",1108360000,2.02809314626202e-08,8.6632502075138e-09,1.16176812551064e-08,0.0545451347004423,2.82292427138951,1.15837827217379
"28095",1421660000,2.18970681885478e-08,1.65180141524697e-08,5.37905403607812e-09,0.0822891444713479,4.41463869903303,1.56068178489353
"28102",194300000,2.22773356534719e-08,6.19145651055070e-09,1.60858791429212e-08,0.0619202057903763,0.999197159223344,0.579631142675607
"28103",15800000,2.9375661665389e-08,2.91139240506329e-09,2.64642692603257e-08,0.0507708202880401,0.195387732470593,0.195276108970369
"28109",10900000,2.37033386469374e-08,7.06422018348624e-09,1.66391184634511e-08,0.0484651232711966,0.252792240782821,0.231860487148768
"28110",2800000,2.29744926724995e-08,3.92857142857143e-09,1.9045921243928e-08,0.047855275067887,0.0955464860683008,0.121206914936028
"28112",2.13e+08,3.05481530155717e-08,1.51643192488263e-08,1.53838337667454e-08,0.0552853973376361,1.6372674888362,0.805620810799546
"28113",26900000,2.30378705833202e-08,1.08550185873606e-08,1.21828519959596e-08,0.0763204613841525,0.492277291777713,0.361568665309279
"28115",31500000,2.26259141629857e-08,2.2031746031746e-08,5.94168131239645e-10,0.107087280790163,0.758923694451557,0.482521118389827
"28116",1.57e+08,2.15801786344443e-08,5.80891719745223e-09,1.57712614369921e-08,0.083429847450823,0.869993075834515,0.528520026856547
"28117",7.55e+08,3.48261619959682e-08,1.95019867549669e-08,1.53241752410013e-08,0.0502786720321932,3.49567687351105,1.33579077082578
"28118",9.7e+07,2.14217338573926e-08,8.19587628865979e-09,1.32258575687328e-08,0.0714345291930459,0.812272857480785,0.504876951852407
"29001",108300000,2.18970681885478e-08,2.80701754385965e-09,1.90900506446881e-08,0.0421450740889067,0.502290736526168,0.366455319341087
"29002",77400000,2.19287571439581e-08,8.2687338501292e-09,1.36600232938289e-08,0.0425560672807369,0.7288,0.469666762426951
"29003",55200000,2.21188908764202e-08,8.24275362318841e-09,1.38761372532318e-08,0.0456175,0.61450309600522,0.419179756613474
"29004",54700000,1.94887075773616e-08,9.83546617915905e-09,9.65324139820256e-09,0.0367820937468634,0.668204682713314,0.443258692263003
"29005",66600000,2.03126204180306e-08,8.33333333333334e-09,1.19792870846972e-08,0.0539139139139139,0.678679714592974,0.447879134185801
"29009",27200000,1.9520396532772e-08,5.07352941176471e-09,1.44468671210073e-08,0.0375876929244338,0.338421479814742,0.281636884253817
"30001",297900000,1.94887075773616e-08,6.33434038267875e-09,1.31543671946829e-08,0.0472022618094476,1.25142356019055,0.673473433828152
"30002",210100000,1.92985738448995e-08,6.52070442646359e-09,1.2777869418436e-08,0.0431945972986493,1.06629816186656,0.605299095104786
"30003",197100000,2.11365332586995e-08,6.5296803652968e-09,1.46068528934027e-08,0.0409567963111468,1.03349326412899,0.592819778243973
"30004",61600000,2.1738623411496e-08,8.16558441558442e-09,1.35730389959116e-08,0.0429990993695587,0.646103910373556,0.433430195712098
"30005",126100000,2.04710651950823e-08,6.29659000793021e-09,1.41744751871521e-08,0.0439917942559792,0.811761833298413,0.504665174582656
"30006",48400000,1.90450622016168e-08,1.1404958677686e-08,7.64010352393085e-09,0.045826069532111,0.676842959629485,0.447070686337556
"30011",62500000,2.20238240101891e-08,5.536e-09,1.64878240101891e-08,0.0425450811460629,0.535866276229434,0.382609017866717
"30012",37400000,1.99957308639271e-08,7.2192513368984e-09,1.27764795270287e-08,0.0423705817562832,0.473369485708574,0.352250071820213
"30013",21200000,1.91718180232582e-08,6.13207547169811e-09,1.30397425515601e-08,0.0558026236731424,0.328465721194769,0.276085937540998
"30014",11900000,1.87281726475134e-08,5.88235294117647e-09,1.28458197063369e-08,0.0509225,0.241027944437984,0.224610048839566
"30015",50500000,2.07879547491857e-08,5.5049504950495e-09,1.52830042541362e-08,0.0457166449804824,0.480331175336351,0.355695278924234
"30017",51300000,2.03126204180306e-08,4.28849902534113e-09,1.60241213926894e-08,0.0420075037518759,0.427296875719914,0.329006185155474
"30018",22300000,1.89183063799754e-08,6.18834080717489e-09,1.27299655728005e-08,0.0392886443221611,0.338421479814742,0.281636884253817
"30033",65800000,1.81894604055375e-08,3.84498480243161e-09,1.43444756031059e-08,0.0390088017603521,0.458224849828117,0.344696343116247
"31001",60100000,2.08196437045961e-08,3.84359400998336e-09,1.69760496946127e-08,0.0471114882237992,0.437849004795032,0.334400687961577
"31002",341900000,1.92668848894892e-08,3.33430827727406e-09,1.59325766122151e-08,0.046509405643386,0.972681828760052,0.569330940118164
"31004",717400000,2.00274198193375e-08,5.65653749651519e-09,1.43708823228223e-08,0.046531623582303,1.8351619596101,0.86929500302827
"31005",4.17e+08,2.01541756409788e-08,NA,NA,0.0434729906448043,NA,NA
"31006",1.5e+08,1.99640419085168e-08,4.65333333333333e-09,1.53107085751834e-08,0.0494171745755333,0.761107652044046,0.483446376875113
"31007",411600000,2.01858645963892e-08,4.62585034013605e-09,1.55600142562531e-08,0.0433832847229206,1.25704796408093,0.675489833386783
"31008",136200000,1.92351959340789e-08,2.09251101321586e-09,1.7142684920863e-08,0.0453298958750501,0.486340914380026,0.358656017905656
"31009",1.73e+08,1.9520396532772e-08,2.1849710982659e-09,1.73354254345061e-08,0.0484248699479792,0.560098328867352,0.39405826019265
"31010",68900000,2.02809314626202e-08,7.51814223512337e-09,1.27627892274968e-08,0.0442030218130878,0.655666895610874,0.437696515145178
"31011",31600000,2.00907977301582e-08,3.67088607594937e-09,1.64199116542088e-08,0.0416356635663566,0.310275419587179,0.265796443378496
"31013",71500000,1.96788413098237e-08,1.8041958041958e-09,1.78746455056279e-08,0.040494,0.327199952628358,0.275376201922867
"31016",36500000,1.99640419085168e-08,6.71232876712329e-09,1.32517131413935e-08,0.0503699056414375,0.450921994362661,0.341024198639341
"31021",250700000,2.02809314626202e-08,5.89549262066215e-09,1.43854388419581e-08,0.0423332331730769,1.10753024247648,0.620804200741989
"31022",20800000,2.05027541504926e-08,4.375e-09,1.61277541504926e-08,0.0382856714328567,0.27481413901035,0.24513780876751
"31023",4400000,2.03126204180306e-08,4.77272727272727e-09,1.55398931453033e-08,0.0638875,0.132016442157786,0.150361367612771
"31024",22300000,1.94570186219513e-08,5.15695067264574e-09,1.43000679493055e-08,0.0591817726589885,0.308935130731356,0.265030455144638
"31025",24500000,2.10097774370581e-08,7.42857142857143e-09,1.35812060084867e-08,0.0459199318568995,0.388645882520322,0.30885428539129
"31026",2500000,2.04393762396719e-08,9.2e-09,1.12393762396719e-08,0.0387961203879612,0.138159990590619,0.15499075040191
"31028",76500000,2.04393762396719e-08,1.96078431372549e-09,1.84785919259464e-08,0.052178893637227,0.352828782839496,0.289574460102262
"32001",1634300000,1.9520396532772e-08,5.68928593281527e-09,1.38311105999567e-08,0.0540736245954693,2.77787786952558,1.1460221621101
"32002",89600000,1.91084401124375e-08,8.93973214285714e-09,1.01687079695803e-08,0.0705482963111871,0.815332276437037,0.506143900581977
"32003",74300000,1.9710530265234e-08,5.82772543741588e-09,1.38828048278181e-08,0.0632573029211685,0.599462920454635,0.41231183508627
"32004",1.94e+08,2.01224866855685e-08,6.96907216494845e-09,1.315341452062e-08,0.0532430262893839,1.0592701223012,0.602636454690997
"32006",2.23e+08,2.0629509972134e-08,6.49775784753363e-09,1.41317521246004e-08,0.0451641236699458,1.09661092872541,0.616717062543992
"32007",232800000,2.0534443105903e-08,4.91408934707904e-09,1.56203537588239e-08,0.0471791090317331,0.974386793834974,0.569996046961402
"32008",1.07e+08,2.09147105708271e-08,5.97196261682243e-09,1.49427479540047e-08,0.0471066935078007,0.728230402413961,0.469422016805547
"32010",1.53e+09,1.96471523544133e-08,6.6437908496732e-09,1.30033615047401e-08,0.0542552330872687,2.90450459889462,1.18058962754987
"32012",53300000,1.96788413098237e-08,4.05253283302064e-09,1.5626308476803e-08,0.0615634380628377,0.423394539407395,0.327
"32016",7600000,1.99323529531064e-08,6.31578947368421e-09,1.36165634794222e-08,0.0984765820880553,0.199590099954883,0.198066144618703
"32019",58300000,2.01541756409788e-08,6.08919382504288e-09,1.4064981815936e-08,0.0589535469568722,0.542790894359881,0.385898081934133
"32020",46900000,1.79993266730754e-08,4.84008528784648e-09,1.3159241385229e-08,0.0584324460070316,0.434041549854389,0.332459275921422
"32029",7e+06,1.97739081760547e-08,5.85714285714286e-09,1.39167653189119e-08,0.037693,0.184463440822294,0.187927839600859
"32031",73850000,1.96471523544133e-08,6.09343263371699e-09,1.35537197206963e-08,0.0577012414897877,0.611117378250693,0.417638640654486
"33001",3.03e+09,1.90450622016168e-08,4.75478547854785e-09,1.42902767230689e-08,0.0503038115458498,3.45784207953458,1.32613484838487
"33002",1.46e+09,2.01541756409788e-08,7.38013698630137e-09,1.27740386546775e-08,0.0509315895372233,2.99038438582735,1.2037480461719
"33003",8.03e+08,1.79359487622548e-08,4.53798256537983e-09,1.33979661968749e-08,0.0479900831413403,1.73903195025278,0.838666492204667
"33004",466200000,1.85380389150513e-08,3.86743886743887e-09,1.46706000476124e-08,0.0571067697870631,1.22325286143136,0.663328124210305
"33005",388500000,2.07562657937754e-08,6.53281853281853e-09,1.42234472609568e-08,0.0443600802407222,1.45132336093649,0.743407676807432
"33006",274500000,2.08830216154168e-08,7.05646630236794e-09,1.38265553130488e-08,0.0542788316772057,1.26789470264687,0.67937001675468
"33007",153300000,2.1643556545265e-08,7.06457925636008e-09,1.45789772889049e-08,0.0455391714314375,0.948052974785692,0.559679398627498
"33009",1.32e+09,2.03126204180306e-08,7.26742424242424e-09,1.30451961756063e-08,0.050864340305712,2.82160099110416,1.15801624122861
"33011",128700000,1.88866174245651e-08,3.75291375291375e-09,1.51337036716513e-08,0.050480701754386,0.633128614895899,0.427607728399282
"33012",137500000,1.85380389150513e-08,4.45818181818182e-09,1.40798570968695e-08,0.0432891445722861,0.71326122353595,0.462966955123017
"33013",205900000,1.86647947366927e-08,3.30257406508014e-09,1.53622206716125e-08,0.0477121105879996,0.751229844987538,0.479254434265242
"33014",2.72e+08,1.8791550558334e-08,4.63602941176471e-09,1.41555211465693e-08,0.06275,1.02300067497534,0.588800537521362
"33015",277100000,2.01858645963892e-08,7.26091663659329e-09,1.29249479597959e-08,0.0554318434063162,1.29220782074711,0.688027548628168
"33016",761500000,1.79676377176651e-08,3.68745896257387e-09,1.42801787550912e-08,0.0459754631947922,1.52657072158482,0.768886442884688
"33017",2.86e+09,1.91401290678478e-08,NA,NA,0.0507313131313131,NA,NA
"33018",138100000,2.09463995262374e-08,7.18320057929037e-09,1.37631989469471e-08,0.0449008810572687,0.907348682701419,0.543542773794013
"33019",3.16e+08,1.96471523544133e-08,5.93987341772152e-09,1.37072789366918e-08,0.0562375790424571,1.24810324773233,0.672281653893526
"33020",201500000,1.78725708514341e-08,4.25806451612903e-09,1.3614506335305e-08,0.0416482910694598,0.843843716573158,0.51787577738324
"33021",3.03e+08,1.77141260743823e-08,3.82178217821782e-09,1.38923438961645e-08,0.0424772203865025,0.980330820692688,0.572311784712205
"33022",541300000,1.84429720488203e-08,5.47755403657861e-09,1.29654180122416e-08,0.0546424989971921,1.56866687508853,0.782957282895163
"33023",101800000,1.83479051825892e-08,2.31827111984283e-09,1.60296340627464e-08,0.0471324927449214,0.442562262286336,0.336796190019678
"33024",1.98e+08,1.86331057812823e-08,4.51515151515151e-09,1.41179542661308e-08,0.0489266045859617,0.861364832112387,0.525019791544135
"33025",39600000,2.18336902777271e-08,9.14141414141414e-09,1.26922761363129e-08,0.0463231908717846,0.548116230374544,0.388418010212487
"33026",2.57e+09,1.93302628003099e-08,5.38482490272374e-09,1.39454378975862e-08,0.0512429463925836,3.38899346694561,1.30847291926892
"33027",119100000,1.7682437118972e-08,4.13937867338371e-09,1.35430584455883e-08,0.0400755680112101,0.639649163995389,0.430538647353278
"33028",119600000,1.89499953353858e-08,7.39966555183946e-09,1.15503297835463e-08,0.0599162991178829,0.85701813574743,0.523252034755277
"33029",98800000,1.99006639976961e-08,5.09109311740891e-09,1.48095708802872e-08,0.0533704037671576,0.646103910373556,0.433430195712098
"33030",38800000,2.02809314626202e-08,5.72164948453608e-09,1.45592819780841e-08,0.0439494026704146,0.429234739973362,0.330000167584855
"33031",66600000,1.99323529531064e-08,4.87987987987988e-09,1.50524730732265e-08,0.0624214436301576,0.519349906132657,0.374706266277703
"33032",5.9e+07,2.18020013223167e-08,3.47457627118644e-09,1.83274250511303e-08,0.0470513462115904,0.412472793042159,0.321352085428385
"33033",1.08e+08,1.90767511570271e-08,6.23148148148148e-09,1.28452696755457e-08,0.0572445200680613,0.74735321836465,0.477604258366994
"33034",688500000,1.92351959340789e-08,5.35076252723312e-09,1.38844334068457e-08,0.0566706778981147,1.74855053229811,0.841723998255679
"33035",3.43e+09,1.8601416825872e-08,4.48513119533528e-09,1.41162856305367e-08,0.0531916708479679,3.57316451678341,1.35545860612908
"33037",8e+08,2.0534443105903e-08,5.99125e-09,1.4543193105903e-08,0.0484013263665595,1.9944451240884,0.918894485589433
"33039",1.66e+09,1.99006639976961e-08,6.94457831325301e-09,1.29560856844431e-08,0.0514466518757564,3.09310997024031,1.23115998464464
"33040",2010000,NA,3.03482587064677e-08,NA,0.0683868386838684,0.225000402221863,0.214539096479068
"33044",277800000,1.96471523544133e-08,5.92152627789777e-09,1.37256260765156e-08,0.0534501104195945,1.16842631132648,0.643356662848904
"33045",28300000,1.92668848894892e-08,4.84098939929329e-09,1.44258954901959e-08,0.0448440320962889,0.337193085634922,0.28095495208343
"33046",145300000,1.97739081760547e-08,6.94425326909842e-09,1.28296549069563e-08,0.04852510774782,0.915090317400419,0.546630119378814
"33048",21400000,2.01224866855685e-08,NA,NA,0.0644903846153846,NA,NA
"33049",43500000,2.04393762396719e-08,6.09195402298851e-09,1.43474222166834e-08,0.0637192118226601,0.468965952921958,0.350062126726649
"33050",60600000,1.82845272717685e-08,4.68646864686469e-09,1.35980586249038e-08,0.0561172234446889,0.485486934942641,0.358236045603612
"33051",1.41e+08,1.89816842907961e-08,4.0709219858156e-09,1.49107623049805e-08,0.050393736241745,0.690198995942475,0.452932828837173
"33052",36400000,1.79676377176651e-08,3.98351648351648e-09,1.39841212341486e-08,0.0421365,0.346898464972101,0.286320539050863
"33053",1.14e+08,1.82528383163582e-08,2.02631578947368e-09,1.62265225268845e-08,0.0447469240772232,0.437849004795032,0.334400687961577
"33054",47700000,2.1738623411496e-08,1.07127882599581e-08,1.1025835151538e-08,0.0500225315441618,0.651221645064106,0.43571596083166
"33055",98700000,1.83479051825892e-08,2.4822695035461e-09,1.58656356790431e-08,0.0448239295718287,0.450921994362661,0.341024198639341
"33056",76400000,1.78091929406134e-08,2.53926701570681e-09,1.52699259249066e-08,0.0418635590677203,0.401253877239834,0.315498340277401
"33057",1.19e+08,2.03759983288512e-08,6.74789915966387e-09,1.36280991691874e-08,0.0434891435464415,0.816349534819491,0.506564810464586
"33058",2.15e+08,2.03126204180306e-08,8.41395348837209e-09,1.18986669296585e-08,0.048232074713798,1.225286533428,0.664063114422869
"33061",3400000,1.71437248769962e-08,2.17647058823529e-08,-4.62098100535679e-09,0.0493289580789581,0.24781879266916,0.228809336732558
"33062",3400000,NA,1.32352941176471e-08,NA,0.0497375,0.193252283298283,0.193850685094708
"33063",1.01e+08,1.88549284691547e-08,5.04950495049505e-09,1.38054235186597e-08,0.0457873620862588,0.650584129840254,0.435431550854744
"33064",1.6e+07,1.7682437118972e-08,6.125e-09,1.1557437118972e-08,0.0659872834685091,0.285188109850323,0.251268777917185
"33065",11900000,1.96788413098237e-08,2.52100840336134e-09,1.71578329064623e-08,0.0541565,0.157789828569525,0.169344171574485
"33066",59800000,1.86647947366927e-08,3.11036789297659e-09,1.55544268437161e-08,0.0441352405721717,0.392893504654887,0.311100577299475
"33068",5e+06,NA,3e-09,NA,0.035,0.111574257783774,0.134408558051011
"33070",110200000,1.89816842907961e-08,2.93103448275862e-09,1.60506498080375e-08,0.0580747644818601,0.51774944036667,0.373936055953325
"34001",231800000,2.01224866855685e-08,6.69111302847282e-09,1.34313736570957e-08,0.0460566492567296,1.13455166078941,0.630861128095088
"34002",146500000,1.93302628003099e-08,5.11262798634812e-09,1.42176348139618e-08,0.0417441976790716,0.788423001313381,0.494945190169779
"34003",164700000,2.11999111695202e-08,6.94596235579842e-09,1.42539488137218e-08,0.047477712110588,0.974386793834974,0.569996046961402
"34004",570900000,2.12949780357512e-08,7.12383955158522e-09,1.4171138484166e-08,0.0489801970245275,1.83719588149985,0.869937181299024
"34005",73200000,2.05661320613133e-08,5.09562841530055e-09,1.54705036460128e-08,0.053463077846708,0.556381643298914,0.392313072308267
"34006",3.7e+08,1.88232395137444e-08,4.73513513513514e-09,1.40881043786093e-08,0.0430535535535536,1.20582817681459,0.657013867456322
"34007",133900000,1.85380389150513e-08,5.13816280806572e-09,1.33998761069856e-08,0.0428142514011209,0.755635922915262,0.481126540906189
"34008",49300000,2.00274198193375e-08,6.49087221095335e-09,1.35365476083841e-08,0.053528175357822,0.515339422128756,0.37277475637552
"34010",149400000,1.91084401124375e-08,4.8995983935743e-09,1.42088417188632e-08,0.0438951217069017,0.779424256743399,0.491171918648226
"34011",161900000,2.21188908764202e-08,5.26250772081532e-09,1.68563831556049e-08,0.046430358214929,0.84088803773154,0.516665782840435
