"","id","name","AREA","BFI","GDF","QMED","RMED","SAAR","RGRAD","R2","years","no_groundwater_index"
"409",28021,"Derwent at Draycott",1175,0.66,18.707,NA,35.4,2.68241734179987,2.09129758672011,0.395012353387202,13,0
"410",28022,"Trent at North Muskham",8231,0.65,90.431,438.069,25.8,2.07172716660181,6.81684685742375,0.151588503241818,50,0.117420264018948
"411",28023,"Wye at Ashford",154,0.76,3.335,16.527,37.8,3.27234931578398,0.208168204341188,0.277346415701481,37,0
"412",28024,"Wreake at Syston Mill",413.8,0.39,2.82,34.4,29.2,1.76533992180712,0.461555207054469,0.114337968928908,51,0.895841560583415
"413",28025,"Sence at Ratcliffe Culey",169.4,0.42,1.529,NA,32.5,1.77885097056982,0.456111572852855,0.247119286173051,19,0
"414",28026,"Anker at Polesworth",368,0.52,3.091,50.237,29.4,1.83759069568929,0.641057301614337,0.217009879695609,52,0
"415",28027,"Erewash at Sandiacre",182.2,0.52,1.915,17.256,29.75,1.95725060701555,0.35106850443275,0.292021219072277,44,0.0123291233495286
"416",28028,"Soar at Wanlip",480,0.35,2.705,NA,29.4,1.70209609803289,0.406537768934653,0.114596384745014,7,0.443961819943571
"417",28029,"Kingston Brook at Kingston Hall",57,0.38,0.381,NA,30,1.65512210105974,0.0823412313664717,0.0955599962033897,19,0.636912974646186
"418",28030,"Black Brook at Onebarrow",8.4,0.42,0.078,NA,36,2.0498947709244,0.0166487073383584,0.147745533870242,18,0
"419",28031,"Manifold at Ilam",148.5,0.53,3.593,66.787,36.15,2.99990090288483,0.607981059597614,0.311644681850925,50,0
"420",28032,"Meden at Church Warsop",63,0.77,0.588,4.818,33.2,1.98416901702706,0.065659422178623,0.307735294113795,48,0.0455340226201587
"421",28033,"Dove at Hollinsclough",8,0.47,0.276,4.15,39.2,3.62517917865551,0.0364771346385649,0.354589068036486,44,0
"422",28035,"Leen at Triumph Road Nottingham",111,0.68,0.692,NA,29,1.89684414953876,0.115708342431527,0.472618058834529,31,0.143530756635544
"423",28036,"Poulter at Twyford Bridge",128.2,0.85,0.649,NA,33.45,1.7871529544812,0.0210204522098905,0.0874612346163011,22,0.12536523566656
"424",28037,"Derwent at Mytham Bridge",203,0.44,4.989,NA,39,3.66669191154196,1.23072158201295,0.158628527626874,12,0
"425",28038,"Manifold at Hulme End",46,0.31,1.141,49.324,33.4,3.13972111553785,0.351581721995081,0.434598161456597,14,0
"426",28039,"Rea at Calthorpe Park",74,0.44,0.748,31.505,32.5,2.19389473684211,0.267179566817277,0.545080343526307,51,0
"427",28040,"Trent at Stoke-On-Trent",53.2,0.44,0.628,11.544,30.9,2.35383088964833,0.183016941461947,0.329270133493099,50,0
"428",28041,"Hamps at Waterhouses",35.13,0.36,0.726,26.5,34.4,2.93251334544054,0.177135785204794,0.385286548922017,33,0
"429",28043,"Derwent at Chatsworth",335,0.55,6.438,86.039,36.35,3.22123844526116,0.925070415961543,0.276514566797209,50,0
"430",28044,"Poulter at Cuckney",32.2,0.92,0.318,NA,32.85,1.86500226193169,0.00829334684107333,0.11666416545904,46,0.112298827132616
"431",28045,"Meden/Maun at Bothamsall / Haughton",262.6,0.77,1.688,8.94,32.45,1.93104722792608,0.16598658089085,0.352575216805838,20,0.0247442372318213
"432",28046,"Dove at Izaak Walton",83,0.77,1.95,13.187,33.9,2.97440167080605,0.153204449505805,0.244270177748484,49,0
"433",28047,"Oldcotes Dyke at Blyth",85.2,0.69,0.712,14.059,34.1,1.79285094568801,0.18458857666937,0.288667384952488,48,0.204922413757018
"434",28048,"Amber at Wingfield Park",139,0.49,1.425,31.7,34.3,2.22532206353833,0.35215275853984,0.273241655319141,47,0
"435",28049,"Ryton at Worksop",77,0.63,0.46,5.545,32.15,1.81625777470629,0.0716471747240544,0.222785093288467,48,0.102274220057761
"436",28050,"Torne at Auckley",135.53,0.7,0.895,NA,31.3,1.69410554771979,0.110385179783886,0.344196991532995,47,0.157005097423017
"437",28052,"Sow at Great Bridgeford",163,0.66,1.212,9.323,29.1,2.09751589013937,0.168522232531741,0.209962248657569,47,0
"438",28053,"Penk at Penkridge",272,0.55,2.32,28.651,28.45,1.9757752956636,0.574301963003159,0.359516791015168,36,0
"439",28055,"Ecclesbourne at Duffield",50.4,0.49,0.636,14.4,32.4,2.36702247524165,0.133322549009858,0.245801472229949,40,0
"440",28056,"Rothley Brook at Rothley",94,0.45,0.741,12.25,30.4,1.91082970503465,0.177998405140997,0.239676563535257,45,0
"441",28058,"Henmore Brook at Ashbourne",42,0.51,0.425,8.838,31.55,2.48251713395639,0.086959420974053,0.251710445106183,36,0
"442",28059,"Maun at Mansfield STW",28.8,0.71,0.457,11.015,34.8,2.01780629009545,0.0651375613715119,0.711606516585599,19,0.133582384373242
"443",28060,"Dover Beck at Lowdham",69,0.74,0.174,2.71,31.35,1.89414048500776,0.0238870650156879,0.17775271587866,44,0
"444",28061,"Churnet at Basford Bridge",139,0.47,1.885,27.888,34.1,2.66815027061445,0.44514743704877,0.341822850666895,43,0
"445",28066,"Cole at Coleshill",130,0.43,0.963,17.9,28.5,1.93651748078354,0.281531852984639,0.509134793718097,45,0
"446",28067,"Derwent at Church Wilne",1177.5,0.63,18.815,168,32.8,2.72221132630547,2.34533124448132,0.260563334012151,45,0
"447",28068,"Lathkill at Pickering Wood",89.7,0.71,1.32,NA,35.45,3.05384070294785,0.0688521663014928,0.129778749362781,20,0
"448",28070,"Burbage Brook at Burbage",9.1,0.44,0.17,4.302,38,2.7535411201975,0.0365682813600567,0.536962025778194,18,0
"449",28072,"Greet at Southwell",46.2,0.7,0.309,NA,31.6,1.8215743625612,0.0417002600256134,0.139551597374355,44,0
"450",28074,"Soar at Kegworth",1292,0.54,11.884,NA,28.9,1.83326795096322,1.31674830940634,0.188130951301788,34,0.497087823628739
"451",28079,"Meece Brook at Shallowford",86.3,0.62,0.63,NA,29.3,2.1366434202547,0.0847140039228416,0.162865946910696,37,0
"452",28080,"Tame at Lea Marston Lakes",799,0.68,13.827,118,28.9,1.98226018993956,1.69204054320271,0.449156816559096,61,0.00346540205067961
"453",28081,"Tame at Bescot",169,0.61,2.083,35,31.1,2.07033872444309,0.428303215650837,0.6871000573354,27,0
"454",28082,"Soar at Littlethorpe",183.9,0.49,1.355,16.32,27,1.79628996107113,0.218014846743794,0.143419571015012,47,0.0708281211230494
"455",28083,"Trent at Darlaston",195.2,0.63,3.656,35.069,30.3,2.2777604369879,0.557052674271846,0.41848329735285,35,0
"456",28085,"Derwent at St Mary's Bridge",1054,0.63,17.519,139.5,32.2,2.76445527695236,2.16864313769713,0.265529820175187,82,0
"457",28086,"Sence at South Wigston",113,0.41,0.953,22.511,29.1,1.80773223237983,0.217771286277556,0.14204332834468,47,0.999746388892164
"458",28087,"Tame at Perry Park",196.1,0.72,2.572,NA,31.7,1.87942617214836,0.417474766028675,0.551760108911612,5,0
"459",28091,"Ryton at Blyth",231,0.73,1.582,11.5,34.15,1.77400683816346,0.160036482355067,0.27678631486526,34,0.130045359411224
"460",28093,"Soar at Pillings Lock",1108.36,0.52,9.602,NA,28.05,1.81788391145198,1.18781193256964,0.16037082487296,32,0.568637967329474
"461",28095,"Tame at Hopwas Bridge",1421.66,0.7,23.483,139.81,28.6,2.01086096744752,3.29571130372019,0.511828847918284,18,0.00192784070621542
"462",28102,"Blythe at Whitacre",194.3,0.4,1.203,NA,26.4,1.65485074626866,0.144851122778987,0.062259454529457,10,0.0143377106097951
"463",28103,"Henmore Brook at Carsington Outflow",15.8,0.88,0.046,NA,35.35,2.6523900835502,0.00377727915509676,0.197320115628317,20,0
"464",28109,"Sow at Walkmill",10.9,0.88,0.077,NA,30,2.11140484148688,0.00181987142080829,0.180503920565129,28,0
"465",28110,"Oldacre Brook at Brocton",2.8,0.78,0.011,NA,27.8,1.98927849636217,0.00158485136438929,0.48663254287542,29,0
"466",28112,"Churnet at Quixhill",213,0.53,3.23,NA,32.3,2.65334877843302,0.536564048161975,0.256970049497858,13,0
"467",28113,"Erewash at Pinxton",26.9,0.49,0.292,NA,32.7,2.01785812106272,0.0840994635471933,0.408371791516583,9,0.0365277093955608
"468",28115,"Maun at Mansfield the Dykes",31.5,0.79,0.694,13.15,35.6,2.04445392491468,0.0700018148562965,0.689044987114783,26,0.120270861484901
"469",28116,"Maun at Whitewater Bridge",157,0.75,0.912,NA,32.6,1.95815621332638,0.0985251759365878,0.451789345941503,21,0.0235616649552133
"470",28117,"Derwent at Whatstandwell",755,0.68,14.724,NA,36.1,3.1536575824749,1.4221432807824,0.266410202016603,21,0
"471",28118,"Meden at Perlethorpe",97,0.81,0.795,NA,33.7,1.94369330823207,0.0656024794584978,0.288733444440082,12,0.0281281143728198
"472",29001,"Waithe Beck at Brigsley",108.3,0.85,0.304,2.039,31.2,1.91971211324183,0.0217085134375764,0.132418770771893,58,0
"473",29002,"Great Eau at Claythorpe Mill",77.4,0.88,0.64,3.284,33.8,1.93741142658937,0.0378814517291438,0.203145969342687,56,0.0742962262650261
"474",29003,"Lud at Louth",55.2,0.9,0.455,3.274,32.8,1.96732864966532,0.0240485960481754,0.157863989445494,50,0
"475",29004,"Ancholme at Bishopbridge",54.7,0.5,0.538,6.049,25.7,1.69842770753161,0.0750146748718394,0.137009772390969,50,0.555734633100954
"476",29005,"Rase at Bishopbridge",66.6,0.51,0.555,NA,29,1.76672440859633,0.129197357362313,0.15523416869875,51,0.881503071112818
"477",29009,"Ancholme at Toft Newton",27.2,0.52,0.138,1.751,25.65,1.69592652755217,0.0268739122664062,0.119154291354415,44,0.39119394133412
"478",30001,"Witham at Claypole Mill",297.9,0.69,1.887,16.468,28.9,1.71973868408773,0.241915097799601,0.201848018870364,59,0.59005310620919
"479",30002,"Barlings Eau at Langworth Bridge",210.1,0.43,1.37,NA,26.4,1.70551410808226,0.301371341348085,0.138945551978402,57,0.68590501392826
"480",30003,"Bain at Fulsby Lock",197.1,0.59,1.287,16.603,29.95,1.85181110945939,0.230759441334395,0.199800710425854,56,0.671667153907706
"481",30004,"Lymn at Partney Mill",61.6,0.64,0.503,7.184,34.15,1.92349662657671,0.0819906633212968,0.284181672317597,56,0.521755563374813
"482",30005,"Witham at Saltersford Total",126.1,0.79,0.794,6.667,30.2,1.81208452564385,0.0632688116911258,0.149303080134348,50,0.150210121461893
"483",30006,"Slea at Leasingham Mill",48.4,0.91,0.552,1.92,30.45,1.69049104635927,0.000500382130329382,4.86314489715162e-05,44,0.0834724051620782
"484",30011,"Bain at Goulceby Bridge",62.5,0.74,0.346,2.424,29.7,1.93756635602218,0.042568139698594,0.220359593834954,47,0.294772689811653
"485",30012,"Stainfield Beck at Cream Poke Farm",37.4,0.45,0.27,NA,28.2,1.75591347831143,0.089377778617682,0.216873667744182,48,0.927595610023005
"486",30013,"Heighington Beck at Heighington",21.2,0.74,0.13,0.643,27.75,1.69699986898991,0.00774278411088367,0.0674506571585873,42,0.0592015394200784
"487",30014,"Pointon Lode at Pointon",11.9,0.49,0.07,2.7,30.65,1.65630357892213,0.0175887789614404,0.141602432277926,46,0.864101115956211
"488",30015,"Cringle Brook at Stoke Rochford",50.5,0.89,0.278,1.281,31.65,1.86622207621551,0.0101224466360257,0.101788667754228,42,0.119902039652524
"489",30017,"Witham at Colsterworth",51.3,0.5,0.22,5.409,29.95,1.81296128357168,0.0465622859848036,0.202855887685984,40,0.22209966043247
"490",30018,"Honington Beck at Honington",22.3,0.68,0.138,NA,27.8,1.65792590221653,0.0230213848311219,0.193458469526458,33,0.873924497966719
"491",30033,"Brant at Brant Broughton",65.8,0.34,0.253,NA,28.3,1.62387730553328,0.0964733848059804,0.137897037280713,28,0.970011587326428
"492",31001,"Eye Brook at Eye Brook Reservoir",60.1,0.41,0.231,NA,29.15,1.83955069331893,0.0371591137322509,0.0281164179983705,50,0.962923397385266
"493",31002,"Glen at Kates Br & King St Br",341.9,0.59,1.14,16.7,29.5,1.71913825259433,0.188296058961582,0.121346806363833,57,0.221316272045175
"494",31004,"Welland at Tallington Total",717.4,0.55,4.058,34.98,28.2,1.79221876874421,0.437091097290493,0.0925272534054122,51,0.708727874580105
"495",31005,"Welland at Tixover",417,NA,NA,37.42,NA,NA,NA,NA,NA,0.903558114122634
"496",31006,"Gwash at Belmesthorpe",150,0.85,0.698,13.423,29.3,1.79544179523142,0.0250999085082181,0.0368095052539904,51,0.434186469015438
"497",31007,"Welland at Barrowden",411.6,0.5,1.904,NA,28.3,1.80142606406319,0.296316642147841,0.0716579942136116,46,0.913550590799505
"498",31008,"East Glen at Manthorpe",136.2,0.28,0.285,NA,30.25,1.71025983419574,0.0840905664503337,0.0897780843680754,50,0.292422559701051
"499",31009,"West Glen at Shillingthorpe",173,0.65,0.378,NA,29.7,1.73861173880294,0.0301770151745966,0.0610760462411549,48,0.0565566546758871
"500",31010,"Chater at Fosters Bridge",68.9,0.53,0.518,9.945,29,1.82640600186189,0.0978541326106422,0.17202669182846,50,0.661197471080505
"501",31011,"West Glen at Burton Coggles",31.6,0.28,0.116,NA,30.7,1.77311225632982,0.015863663325786,0.0869467880447688,49,0.151218990052566
"502",31013,"East Glen at Irnham",71.5,0.32,0.129,NA,30.4,1.7316977538789,0.0272461948638943,0.101425030426976,49,0.275393830557273
"503",31016,"North Brook at Empingham",36.5,0.92,0.245,NA,29.7,1.76993281075028,0.00355527478485171,0.0243967530981813,49,0.00684586070028459
"504",31021,"Welland at Ashley",250.7,0.37,1.478,NA,27.15,1.80746899988411,0.256966825367001,0.102322509044494,48,0.993448103939229
"505",31022,"Jordan at Market Harborough",20.8,0.35,0.091,NA,30,1.84353753137121,0.00559186325507044,0.0419953849959846,48,0.980972314632778
"506",31023,"West Glen at Easton Wood",4.4,0.12,0.021,1.855,31.6,1.80017292784735,0.0102124016528646,0.224614068089307,46,0.082607059152425
"507",31024,"Holywell Brook at Holywell",22.3,0.89,0.115,NA,30.7,1.73832580798479,0.000706034551725307,0.00205918065281767,47,0
"508",31025,"Gwash South Arm at Manton",24.5,0.27,0.182,9.762,29.05,1.91383030556136,0.0511768942150404,0.135062391877202,40,0.993883016895277
"509",31026,"Egleton Brook at Egleton",2.5,0.26,0.023,1.135,28.6,1.86128907757623,0.00780456660913473,0.134077648500588,37,1
"510",31028,"Gwash at Church Bridge",76.5,0.82,0.15,NA,28.3,1.85159686067293,0.00156791098925424,0.0216115086259752,33,0.835565561462754
"511",32001,"Nene at Orton",1634.3,0.51,9.298,NA,26.55,1.71524735649547,0.961445709171732,0.115696914446596,54,0.461599656282851
"512",32002,"Willow Brook at Fotheringhay",89.6,0.73,0.801,6.107,28.9,1.71125850692645,0.091038404877156,0.270976048244825,80,0.0433951784949911
"513",32003,"Harpers Brook at Old Mill Bridge",74.3,0.47,0.433,13.142,29.1,1.76150038080731,0.13565912971825,0.187562400223859,80,0.193176477557971
"514",32004,"Ise Brook at Harrowden",194,0.53,1.352,14.939,29.7,1.79470786060091,0.232454840974648,0.189814692114628,75,0.426118681685343
"515",32006,"Nene/Kislingbury at Upton Total",223,0.58,1.449,NA,28.1,1.82712084063047,0.194993719697723,0.138233672724159,79,0.879239759218223
"516",32007,"Nene/Brampton at St Andrews Total",232.8,0.58,1.144,18.943,29.35,1.80438047559449,0.177145484748383,0.11848858583206,74,0.491962176524564
"517",32008,"Nene/Kislingbury at Dodford",107,0.57,0.639,9.825,27.9,1.8440535257856,0.093699928362977,0.144913736800684,73,0.966324176496364
"518",32010,"Nene at Wansford",1530,0.6,10.165,62.337,28,1.75348064137661,1.12534241765595,0.197301473975335,14,0.471208146499452
"519",32012,"Wootton Brook at Lady Bridge",53.3,0.47,0.216,NA,29.8,1.72382921272466,0.112304385770393,0.200196017261355,19,0.29525270421633
"520",32016,"Willow Brook South at Corby South",7.6,0.35,0.048,NA,30.6,1.79344616282463,0.00991829830128522,0.311788305018737,47,0
"521",32019,"Slade Brook at Kettering",58.3,0.59,0.355,NA,29.9,1.80850349973969,0.0818243950052137,0.328464076218785,48,0.342223320091556
"522",32020,"Wittering Brook at Wansford",46.9,0.86,0.227,NA,27.95,1.50050724637681,0.00841572844161728,0.135147893787266,16,0.105744995506743
"523",32029,"Flore at Experimental Catchment",7,0.41,0.041,1.94,24.1,1.64825282631038,0.012493274695466,0.0899226826470248,7,0.907033657310403
"524",32031,"Wootton Brook at Wootton Park",73.85,0.42,0.45,NA,28,1.78492661038862,0.106967450160331,0.136621564818727,36,0.37722455317305
"525",33001,"Bedford Ouse at Brownshill Staunch",3030,0.4,14.407,NA,22.4,1.67619908539828,1.26016298364417,0.0505578622884374,27,0.649580177440718
"526",33002,"Bedford Ouse at Bedford",1460,0.53,10.775,NA,26,1.78675573148606,1.37536326639109,0.127461901790667,83,0.531358915835793
"527",33003,"Cam at Bottisham",803,0.65,3.644,NA,27.8,1.57481116408636,0.243900595966359,0.0551237303889881,52,0.215591768704136
"528",33004,"Lark at Isleham",466.2,0.64,1.803,NA,26.9,1.63918086464288,0.0782566827839502,0.027246825046296,51,0
"529",33005,"Bedford Ouse at Thornborough Mill",388.5,0.5,2.538,21.8,27.1,1.82148387531138,0.380962947091492,0.115407655309487,41,0.520546230633255
"530",33006,"Wissey at Northwold Total",274.5,0.82,1.937,NA,26.3,1.84577710923329,0.0707216069929913,0.0736674517151921,62,0
"531",33007,"Nar at Marham",153.3,0.9,1.083,3.62,27.6,1.88926717167419,0.0268096886590241,0.0473367714701593,65,0.0311088258809736
"532",33009,"Bedford Ouse at Harrold Mill",1320,0.53,9.593,83.782,25.95,1.7731019378816,1.41025674864917,0.153663043463147,42,0.520261437105334
"533",33011,"Little Ouse at County Bridge Euston",128.7,0.69,0.483,3.928,26.75,1.67561482180788,0.0401035632792259,0.0518656109452561,58,0
"534",33012,"Kym at Meagre Farm",137.5,0.26,0.613,16.723,27.15,1.66159798708697,0.215084177976255,0.160029657677371,58,0.992900267036212
"535",33013,"Sapiston at Rectory Bridge",205.9,0.64,0.68,5.251,26.4,1.64873025950321,0.0535322214073142,0.0595488781398076,69,0
"536",33014,"Lark at Temple",272,0.77,1.261,7.79,27.15,1.67514846743295,0.0894940307710099,0.0955976886443757,58,0
"537",33015,"Ouzel at Willen",277.1,0.55,2.012,19.9,27.4,1.7734721814804,0.300343722351198,0.174335999268242,53,0.715827633356403
"538",33016,"Cam at Jesus Lock",761.5,0.64,2.808,NA,27.8,1.55681944290312,0.227765843235098,0.0742823748908128,25,0.200641183127425
"539",33017,"Bedford Ouse at St Ives",2860,NA,NA,141.855,NA,NA,NA,NA,NA,0.631039797284325
"540",33018,"Tove at Cappenham Bridge",138.1,0.53,0.992,17.04,29.8,1.87106693433874,0.23076412388917,0.218132187439516,56,0.3562023468514
"541",33019,"Thet at Melford Bridge",316,0.78,1.877,7.33,26.7,1.75275844930418,0.0812542300364929,0.0645465126384974,56,0
"542",33020,"Alconbury Brook at Brampton",201.5,0.26,0.858,NA,25.9,1.59385849818329,0.288351425165701,0.0893245469236449,51,1
"543",33021,"Rhee at Burnt Mill",303,0.74,1.158,7.724,26.7,1.57009563450771,0.0900202305141906,0.0674191013866964,56,0.240977462143856
"544",33022,"Ivel at Blunham",541.3,0.73,2.965,22.114,28.8,1.62809452903598,0.318464729122558,0.18224002830537,57,0.339023696390722
"545",33023,"Lea Brook at Beck Bridge",101.8,0.69,0.236,3.155,30.6,1.65492047713718,0.039032600755398,0.0967232469955802,56,0
"546",33024,"Cam at Dernford",198,0.76,0.894,7.973,28.6,1.64703987913005,0.0762044255450439,0.083838247627092,69,0.00961024377687164
"547",33025,"Babingly at West Newton Mill",39.6,0.92,0.362,NA,28.15,1.81110154905336,0.00397269502007064,0.0316324074719152,14,0.10610691138442
"548",33026,"Bedford Ouse at Offord",2570,0.51,13.839,NA,25.85,1.71689679800024,1.74182029861358,0.129231863101166,46,0.587448216782282
"549",33027,"Rhee at Wimpole",119.1,0.68,0.493,5.082,27.8,1.59224591959118,0.0514895537122964,0.0758445411858112,53,0.439600808337804
"550",33028,"Flit at Shefford",119.6,0.74,0.885,7.24,28.65,1.68757800416022,0.12459963959131,0.195833944866711,52,0.302309237804087
"551",33029,"Stringside at Whitebridge",98.8,0.84,0.503,2.722,27.6,1.78044998955941,0.0217643177901733,0.0530787856082296,53,0.0710477169164109
"552",33030,"Clipstone Brook at Clipstone",38.8,0.39,0.222,8.761,27.6,1.77306311628118,0.0659498640537563,0.115295908589201,36,0.841326737821809
"553",33031,"Broughton Brook at Broughton",66.6,0.34,0.325,12.911,30.4,1.77429982568274,0.171891167045005,0.266783681267658,48,0.620337284603674
"554",33032,"Heacham at Heacham",59,0.97,0.205,0.442,29.2,1.88409782722788,0.000408760233183632,0.000643681775816125,53,0
"555",33033,"Hiz at Arlesey",108,0.85,0.673,3.69,29.3,1.69719197357152,0.0658628936230547,0.30044163511535,45,0.0368515032914467
"556",33034,"Little Ouse at Abbey Heath",688.5,0.8,3.684,15.55,26.5,1.71438974976729,0.130194285880672,0.0379920894162831,50,0
"557",33035,"Ely Ouse at Denver Complex",3430,0.56,15.384,NA,23.5,1.64468832309043,0.742851162518097,0.0459282589098204,60,0.185873453635054
"558",33037,"Bedford Ouse at Newport Pagnell Total",800,0.48,4.793,63.3,28.5,1.8293121752249,0.89393567519502,0.154102662367436,48,0.456943051379938
"559",33039,"Bedford Ouse at Roxton",1660,0.57,11.528,76.595,27.85,1.77454864897613,1.29682168018724,0.14449654457123,46,0.583814287020326
"560",33040,"Rhee at Ashwell",2.01,0.97,0.061,NA,NA,NA,NA,NA,NA,0
"561",33044,"Thet at Bridgham",277.8,0.73,1.645,7.985,26.7,1.75698977106673,0.107221022901565,0.105143188375115,51,0
"562",33045,"Wittle at Quidenham",28.3,0.65,0.137,1.07,27.6,1.71657837837838,0.0169344628827065,0.118877093078573,51,0
"563",33046,"Thet at Redbridge",145.3,0.59,1.009,7.87,27.1,1.75622040464916,0.14632624051071,0.161718972325919,51,0
"564",33048,"Larling Brook at Stonebridge",21.4,NA,NA,0.318,NA,NA,NA,NA,NA,0
"565",33049,"Stanford Water at Buckenham Tofts",43.5,0.89,0.265,0.788,23.9,1.71580063626723,0.0024838011683254,0.0090346139118604,8,0
"566",33050,"Snail at Fordham",60.6,0.88,0.284,1.48,28.8,1.63401220039387,0.0135691974238708,0.0996768819967137,54,0
"567",33051,"Cam at Chesterford",141,0.66,0.574,7.86,30,1.68970422679357,0.0804117914941702,0.112118371426992,53,0.0136984081792248
"568",33052,"Swaffham Lode at Swaffham Bulbeck",36.4,0.96,0.145,0.334,28.35,1.59679924336702,0.00197386358042239,0.0236382818979091,54,0
"569",33053,"Granta at Stapleford",114,0.58,0.231,NA,27.3,1.61656927052276,0.0321845620761272,0.065175182677679,69,0
"570",33054,"Babingley at Castle Rising",47.7,0.95,0.511,1.132,30.1,1.88585858585859,0.00495000503138765,0.0208352547941841,42,0.116871284023419
"571",33055,"Granta at Babraham",98.7,0.55,0.245,3.965,28,1.63180365524818,0.0486150765969718,0.108358839118802,47,0
"572",33056,"Quy Water at Lode",76.4,0.82,0.194,NA,28.1,1.58995247442918,0.00606511269449231,0.0330208943032462,53,0
"573",33057,"Ouzel at Leighton Buzzard",119,0.66,0.803,8.04,25.95,1.79233180927498,0.148732855631791,0.157438446413846,38,0.587013635136365
"574",33058,"Ouzel at Bletchley",215,0.56,1.809,25.7,26.2,1.79214522363335,0.46608197334134,0.226115414322181,40,0.652198596365232
"575",33061,"Shep at Fowlmere One",3.4,0.95,0.074,NA,25.65,1.51611486721963,-6.60042899389053e-05,8.09530563837064e-05,40,0
"576",33062,"Guilden Brook at Fowlmere Two",3.4,0.97,0.045,NA,25.8,1.51463049178573,0.000189988335828934,0.00184871227633369,41,0
"577",33063,"Little Ouse at Knettishall",101,0.63,0.51,NA,28,1.69389640622727,0.0548895111918092,0.0972240488317291,38,0
"578",33064,"Whaddon Brook at Whaddon",16,0.88,0.098,NA,28.55,1.5999852919547,0.00305204055145285,0.0480046667403257,38,0
"579",33065,"Hiz at Hitchin",11.9,0.86,0.03,NA,28.55,1.77175281886074,0.00119919527707907,0.055194955920904,38,0
"580",33066,"Granta at Linton",59.8,0.45,0.186,NA,30.2,1.68898234447223,0.049700962963577,0.119766930146476,37,0
"581",33068,"Cheney Water at Gatley End",5,0.91,0.015,NA,NA,NA,NA,NA,NA,0
"582",33070,"Lark at Fornham St Martin",110.2,0.5,0.323,NA,28.8,1.73708805137739,0.0597020976498943,0.106848077954438,33,0
"583",34001,"Yare at Colney",231.8,0.62,1.551,13.337,26.6,1.80486910748696,0.247027344989159,0.1902984235583,59,0
"584",34002,"Tas at Shotesham",146.5,0.59,0.749,NA,27,1.72743902439024,0.178785596837839,0.245545952203356,61,0
"585",34003,"Bure at Ingworth",164.7,0.83,1.144,5.343,29.6,1.91385111453806,0.0897971895020196,0.298144084357862,59,0
"586",34004,"Wensum at Costessey Mill",570.9,0.75,4.067,NA,27.8,1.89372695471306,0.237152914041316,0.144369296499159,58,0
"587",34005,"Tud at Costessey Park",73.2,0.65,0.373,3.13,27.9,1.85676407973679,0.0622144319905732,0.255503742098843,57,0
"588",34006,"Waveney at Needham Mill",370,0.46,1.752,22.675,27.2,1.66196405973171,0.383486222115908,0.130391291140168,55,0
"589",34007,"Dove at Oakley Park",133.9,0.46,0.688,12.55,26.75,1.64155326387412,0.175149341297049,0.0970342844692664,52,0
"590",34008,"Ant at Honing Lock",49.3,0.86,0.32,0.955,32.15,1.80437320878888,0.0156800852663501,0.289091841568892,52,0
"591",34010,"Waveney at Billingford Bridge",149.4,0.46,0.732,NA,27.65,1.69066696015849,0.248752677809871,0.225731170429433,50,0
"592",34011,"Wensum at Fakenham",161.9,0.82,0.852,NA,29.55,1.94785142796588,0.0522304154651255,0.142978425834837,52,0
"593",34012,"Burn at Burnham Overy",80,0.96,0.311,1.03,31.1,1.89513608335105,0.0017662312797181,0.00665565587970904,52,0
"594",34014,"Wensum at Swanton Morley Total",397.8,0.75,2.73,NA,29.2,1.91252908131419,0.230070953527037,0.180909585592101,49,0
"595",34018,"Stiffkey at Warham",87.8,0.8,0.57,NA,31.25,1.889557776315,0.0624189763961104,0.170512563860832,46,0
"596",34019,"Bure at Horstead Mill",313,0.81,2.447,NA,29.05,1.88421971444604,0.15723950902863,0.279641743794867,44,0
"597",35001,"Gipping at Constantine Weir",310.8,0.45,1.349,NA,26.1,1.58477928692699,0.18605437615405,0.0405114496701179,18,0.057845769193274
"598",35002,"Deben at Naunton Hall",163.1,0.34,0.783,NA,28.9,1.66911327524346,0.167131627102179,0.101472054387253,54,0.00334920028993711
"599",35003,"Alde at Farnham",63.9,0.36,0.317,12.68,28.8,1.66136474252896,0.0954878445850967,0.0844465185849377,57,0
"600",35004,"Ore at Beversham",54.9,0.44,0.324,6.012,29.45,1.68142908959013,0.0800926437213104,0.136931762979161,52,0
"601",35008,"Gipping at Stowmarket",128.9,0.39,0.63,14.7,27.5,1.6254622319564,0.163476032450601,0.100259762144739,54,0
"602",35010,"Gipping at Bramford",298,0.5,1.171,18.215,26.4,1.6252427184466,0.143847416643845,0.06311711278641,49,0.0314497856057148
"603",35011,"Belstead Brook at Belstead",40.4,NA,NA,7.743,NA,NA,NA,NA,NA,0.308260054693583
"604",35013,"Blyth at Holton",92.9,0.32,0.463,NA,28.95,1.64740953475014,0.156026773772515,0.0992532244003165,48,0
"605",35014,"Mill River at Newbourne",27.1,0.92,0.151,NA,27.6,1.61299477221807,0.00341255493097907,0.2399035884065,22,0.0544296324883555
"606",36001,"Stour at Stratford St Mary",844.3,0.5,3.096,NA,23.25,1.60078187735092,0.266766660222557,0.0640770309637774,64,0.202788574441957
"607",36002,"Glem at Glemsford",87.3,0.43,0.471,8.095,27.05,1.67346372722491,0.108167241678813,0.113256966964841,58,0
