"id","length","NULL","Principal","SecondaryA","SecondaryU","Unproductive","SecondaryB"
"31006",12627.6069547829,0,39.5575373831129,0,237.83978698418,0,1363.79337473341
"84011",7654.70873086549,0,0,2094.82191316719,1025.01971585099,0,176.807028393187
"69023",26632.4295130239,0,699.029639124264,2023.30207428971,0,0,2124.1935225504
"69044",5885.13732714743,0,6.13021304940555,1944.15959647236,0,0,376.093496979628
"37013",0,NA,NA,NA,NA,NA,NA
"37011",0,NA,NA,NA,NA,NA,NA
"38031",55896.0547866484,0,214.051098676481,273.295399528471,0,59.8719104502492,1053.13462138207
"33054",0,NA,NA,NA,NA,NA,NA
"38028",2930.09569547772,0,156.017011817121,440.676598486508,0,28.3539054281216,527.556494306529
"38019",2162.61866541487,0,206.989741721656,24.3284981204071,0,78.4010196233256,893.190549982226
"40005",36376.2875278614,0,82.2402363251416,351.098254595005,171.580408877949,447.603949669895,1619.34337032279
"40008",24707.3080202793,0,123.940922484168,179.925942292433,85.2637544420836,247.080869810351,1756.95640299201
"40010",14307.4147274767,0,157.510097620303,1429.54685075069,370.546534472425,518.959977403735,147.793824923111
"41024",0,NA,NA,NA,NA,NA,NA
"58012",7724.26468779434,0,69.9609772642208,2143.69089711762,0,0,27.3731162771911
"49006",0,NA,NA,NA,NA,NA,NA
"27096",10928.4920335756,0,76.6614366934808,330.674862615335,0,0,2945.63112542745
"68006",11310.3584368776,0,0,1631.45205062114,0,0,950.742804239667
"67003",0,NA,NA,NA,NA,NA,NA
"65015",4363.96327224666,0,0,609.899952395035,0,0,1066.17848535771
"72817",6183.17159520021,0,2313.82603722338,420.739807534213,0,0,1276.2881696131
"62001",42802.9452078018,0,0,165.048770935433,0,0,2217.22478174219
"68007",6739.46748037727,0,1788.38215957396,2785.52990773442,0,0,1285.42242647841
"54906",27210.1694432968,0,412.672422868657,386.262505401684,0,0,1005.59052602597
"54080",15679.8954464328,0,0,39.3324863820304,0,0,2029.10388761081
"54047",0,NA,NA,NA,NA,NA,NA
"72016",8332.89698411239,0,1040.46422465728,1748.33050218516,0,0,0
"95006",0,NA,NA,NA,NA,NA,NA
"74007",0,NA,NA,NA,NA,NA,NA
"69011",5280.26344047614,0,199.505620568989,4051.47913357193,0,0,817.577434052375
"69042",0,NA,NA,NA,NA,NA,NA
"92002",0,NA,NA,NA,NA,NA,NA
"205105",0,NA,NA,NA,NA,NA,NA
"64010",0,NA,NA,NA,NA,NA,NA
"92003",0,NA,NA,NA,NA,NA,NA
"65004",7279.41211407153,1.29668616067738,0,280.64469238994,0,0,1627.62561727234
"74002",12901.9783945665,0,0,0,0,0,3194.03072128038
"101004",12016.4411161379,0,542.083993622864,505.498355093127,381.231902189554,1024.96294079746,350.218168724413
"89006",4672.06258878071,3149.10494604015,0,0,0,0,0
"58011",6909.62060851709,0,109.286481111152,1442.09154719132,20.5436304309432,0,0.397956931084521
"53020",7078.16901863326,0,256.613636344929,8.07224406554166,231.275956527935,0,1694.56189191481
"54003",0,NA,NA,NA,NA,NA,NA
"69013",8963.51409692019,0,1485.60867986504,3196.99776810428,0,0,589.752800817174
"48009",4939.43355155771,0,0,1288.98005035989,0,0,0
"75007",0,NA,NA,NA,NA,NA,NA
"54100",0,NA,NA,NA,NA,NA,NA
"84001",44312.2240167769,866.497483857705,0,2484.0892431014,0,0,141.261509165948
"101001",12016.4411161379,0,542.083993622864,505.498355093127,381.231902189554,1024.96294079746,350.218168724413
"73002",7851.7372161453,0,0,612.04744227531,0,0,2557.6871782663
"54099",0,NA,NA,NA,NA,NA,NA
"84037",0,NA,NA,NA,NA,NA,NA
"49008",0,NA,NA,NA,NA,NA,NA
"79003",3039.89593987142,0,0,0,0,0,3452.16177853643
"203024",21070.8272573607,2478.45017136684,0,0,0,0,0
"33040",0,NA,NA,NA,NA,NA,NA
"27093",13495.1391385499,0,622.428286361126,4833.38788855544,321.806843648309,1.33942671734042,267.147587268717
"39866",804307.747669147,0,237.477639568707,586.332974005352,150.642522797368,96.406064179817,985.418895730583
"19004",0,NA,NA,NA,NA,NA,NA
"19005",23019.7610021012,1298.91311616774,0,1862.32414525999,0,0,0
"19006",4027.14004320364,622.32973207924,0,1314.06747188525,0,0,1384.66199802953
"19002",12999.1120248888,1454.87019261326,0,1808.4829513765,0,0,0
"19008",16489.066666841,716.123601995023,0,851.925249903131,117.875281534556,0,2108.23928359982
"21029",3417.89853229209,3381.10898742205,0,0,0,0,0
"22001",55184.3655649355,0,129.280582399615,796.401427587316,0,0,2711.42117973401
"24011",473.759362226329,0,0,274.7358026574,0,0,1048.31870762925
"25003",0,NA,NA,NA,NA,NA,NA
"23033",30244.4058527503,0,292.443133905666,530.97598244989,0.195290269960401,0,2562.83121528351
"27014",111321.245055937,0,671.864481802268,3111.04195625263,316.364058742768,15.1917091256929,267.315562394591
"27060",10362.9254077554,0,334.902965617716,2152.94207913609,45.1741397153121,0,92.6618346941699
"27083",235.061213170551,0,8.30363987152641,58.7573908855599,3.16351238439295,0,2.06170671285452
"27085",22442.660156,0,630.218317659192,3158.48379177516,215.401903043967,0,222.661925362695
"27020",2527.04030711147,0,709.618567874748,1524.94747102164,0,0,681.2202541224
"27028",73737.3666567644,0,1249.82080224824,1482.54878251569,0,0,1937.89944965512
"27032",0,NA,NA,NA,NA,NA,NA
"27035",19767.4707851275,0,1331.40510151734,916.454899413146,0,0,1842.88486959091
"27004",56226.5073944544,0,463.244720605266,2419.14782196137,0,0,1862.43263849523
"28081",10576.5561529398,0,0.146930293579532,216.686303381861,0,0,1543.79656592348
"28082",27345.1080022475,0,21.0595481642705,0,9.25706637064095,0,1689.24852738421
"28093",148386.581023437,0,31.9937740482707,159.154004677946,77.0875763191122,0,1468.17337757107
"28095",154703.377830395,0,294.257114498212,415.660174483548,0,0,957.891311740344
"28048",7048.86398074826,0,0,1805.41274366302,0,0,1063.28154546373
"28117",72800.5337861643,0,333.828056757835,1526.91847748985,0,0,891.943405663603
"28052",12930.5071798493,0,1208.93395088524,1658.71953389509,0,0,115.591927958173
"28072",0,NA,NA,NA,NA,NA,NA
"27051",0,NA,NA,NA,NA,NA,NA
"30011",17898.128620106,0,658.183864897389,881.991048301913,246.807759120198,312.789934733287,336.593593497073
"28037",22521.362562807,0,1079.10259234952,1947.02258299573,0,0,471.376240454971
"28002",20890.3996198791,0,425.814814699083,966.529593634478,0,0,1283.14921560486
"44006",4230.24918425878,231.802366797857,489.694570599769,0,644.534657448262,43.3619137797722,746.003474659445
"39069",28216.1908548385,0,140.745478768151,756.751685433916,361.334026533208,1136.65220953241,399.84400187315
"33044",29673.9171458277,0,302.320056996788,61.6777958733621,24.7260529899502,18.0330219997601,1201.67043251744
"32031",16431.5274308609,0,36.116602472813,256.580743407942,177.898977236306,0,1828.97466645291
"41030",13974.5447808816,0,202.336467655211,978.320258293751,464.483880679812,983.31279423251,240.618826407812
"37018",8406.24350816871,0,156.486567284512,573.443123406313,0,162.017433524529,364.063813242186
"34003",22833.2324480905,0,517.350966856641,0,111.908815709994,37.5073737137636,861.613451251703
"34005",5540.84947253048,0,160.906999092532,0,53.5004619560147,12.7956227949024,367.039338101366
"71008",35156.5205518166,0,1745.62520704592,719.443858063994,0,0,1437.5729649183
"41022",6783.94099731892,0,238.388609394982,359.107508802675,641.618894386536,1230.47246408587,260.365487230873
"41028",3772.08231643736,0,231.345576023617,1357.68462678269,391.696320864966,702.274347008371,170.423570069523
"37006",19943.0596088159,0,217.783051040277,426.040674060587,0,114.46593718797,858.523937492257
"39013",47052.950172045,0,229.630543878613,331.923535998672,0,80.1616160896638,1212.09269102765
"39014",25568.4686049331,0,243.116712786119,251.326401680935,0,61.3683470040556,1071.11838450014
"39018",26439.7044217028,0,127.130957962081,809.654833092265,155.508858316612,61.474544262714,690.937793341265
"39029",0,NA,NA,NA,NA,NA,NA
"47025",485.988388902038,0,0,1890.0376393843,0,0,0
"34014",19988.2719872013,0,211.145039375176,0,86.149473324152,106.866440777861,1002.98687409984
"84014",23200.8952053852,204.003006814012,0,168.572600785638,0,0,2212.08485214821
"75016",0,NA,NA,NA,NA,NA,NA
"35001",33831.5628578581,0,301.866389875196,0.807429014213745,0,27.6265596163598,1103.024624906
"33012",25544.4192160834,0,31.6518729705101,236.562074491861,143.003556143704,0,1610.49503440976
"33017",326311.639824572,0,48.8029626865807,217.777989482818,79.6402792932377,13.0599700050271,1553.01834528024
"33065",2769.8247993211,0,211.710823990745,285.048836155085,0,75.2021816544597,918.165232427022
"40017",0,NA,NA,NA,NA,NA,NA
"43013",0,NA,NA,NA,NA,NA,NA
"48005",3830.8291427248,0,0,1640.80850288801,0,0,0.289731379180726
"58002",23125.3118318858,0,38.8918977789584,2281.26018711129,0,0,111.907407894392
"47014",5234.87969333485,0,0,1765.82028649339,0,0,0
"54112",0,NA,NA,NA,NA,NA,NA
"84030",7998.18171117507,0,0,1701.46546678542,0,0,1497.86187412414
"54106",17292.6290530012,0,192.407270118562,563.678398752054,183.209568510627,0,2044.5126556546
"56003",0,NA,NA,NA,NA,NA,NA
"56007",0,NA,NA,NA,NA,NA,NA
"89002",0,NA,NA,NA,NA,NA,NA
"54059",1762.38065584848,0,357.261455191024,286.13735853603,0,0,1427.39690083719
"53008",23147.2600265787,0,244.713074639751,14.5502158285919,278.735368652947,0,1695.21534690983
"77002",15943.2175847365,0,0,15.3832718311403,0,0,3140.71010797572
"50003",0,NA,NA,NA,NA,NA,NA
"54017",24169.4704267271,0,329.159651864818,270.359058449069,0,0,2287.33494857534
"73009",0,NA,NA,NA,NA,NA,NA
"57006",23064.5514122755,0,77.0071644527536,2610.744315261,0,0,0
"57009",11972.8580663187,0,62.8181871833097,1527.555457083,7.01825470002763,0,0
"72004",63576.8696236614,0,729.256408783508,1318.99549430553,0,0,495.660400168864
"50010",17498.3399490916,0,0,1707.00107223562,0,0,0
"69017",9690.84084107938,0,0,1200.31539200449,0,0,1611.10187199358
"52008",625.647559177406,0,0,1237.66587597996,0,0,0
"54050",11284.5452172031,0,35.9418560517936,770.429120541095,80.0968314914486,0,2221.96693516583
"205020",0,NA,NA,NA,NA,NA,NA
"54020",7096.92818383409,0,2763.44629531694,1.64235641075955,0,0,3450.25382427804
"68018",11310.3584368776,0,0,1631.45205062114,0,0,950.742804239667
"48010",3962.05992016854,0,0,923.349748229808,0,0,0
"55029",36888.4820932706,0,0,705.155743120106,0,0,1265.93680005468
"54011",12909.3136431563,0,1519.49329328279,12.9161359460774,0,0,830.793391742942
"53029",0,NA,NA,NA,NA,NA,NA
"67006",777.26795565784,0,0,0,0,0,2422.64964068793
"5004",9914.32747146385,3643.16310446795,0,0,0,0,0
"4006",2862.84539978099,2196.84650525797,0,0,0,0,0
"5001",47623.7700869087,3463.96271558616,0,0,0,0,0
"6009",13013.1039369176,3432.42670872015,0,0,0,0,0
"7001",14675.3987900392,3379.55799072828,0,0,0,0,0
"8010",98936.0532925608,3437.15923339924,0,0,229.320877857186,0,0
"13007",60985.6494521119,3556.31127901272,0,751.255892348548,0,0,0
"9010",21874.3022813768,3332.93631806575,0,14.0842576342958,0,0,0
"13005",5985.62903111125,2838.00931259291,0,0,0,0,207.629945448731
"15005",3304.0793942088,2923.97952854954,0,0,0,0,361.253955848987
"11005",22339.2224811339,3513.22662678995,0,0,0,0,0
"12001",81105.0338556385,3266.98514504434,0,0,270.533060462211,0,0
"16003",0,NA,NA,NA,NA,NA,NA
"15002",0,NA,NA,NA,NA,NA,NA
"18020",0,NA,NA,NA,NA,NA,NA
"15016",56216.5655744418,3438.39605286541,0,0,0,0,0
"15017",10472.4170120905,3531.98853162208,0,0,0,0,0
"15018",3948.99939088014,3626.11068901946,0,0,0,0,0
"15021",4528.9850318371,3182.76176389093,0,0,0,0,0.763917412290782
"21008",94886.4564236923,0,0,1.18365025488702,76.3304042617171,0,3140.77714270272
"21009",397359.131656417,702.626708576588,4.58014614007244,70.7776169113263,66.8338065188738,0,2423.7878520656
"18007",96.3830580403053,56.3485015691736,0,0,0,0,54.6539787992243
"18010",32861.0723014806,4072.25745670651,0,0,0,0,0
"22007",37884.2784222048,0,1186.89686483506,1701.04788348341,0,0,1494.37087902517
"24009",105311.8331872,0,31.6107711043496,964.450401184542,0,0,2322.34200257444
"42024",31853.4537484503,0,406.531203151371,973.276459667246,441.172384502126,609.276054574144,269.549666306555
"39006",64341.3705219827,0,322.833403883765,813.705684243448,247.848101347182,0,1293.78882462617
"39007",52751.2486416207,0,331.762339597075,244.917068749702,128.331988180593,385.213857959308,663.386237101449
"40016",21131.913088015,0,377.274301705591,1255.52270794933,181.96422644125,347.823610359892,89.5442205792338
"40018",10639.851030516,0,206.603360914326,1223.3765702703,247.913555766501,445.640742189397,99.8850291836329
"41011",15819.8653797194,0,291.262027195412,396.476482824896,583.54404164138,1120.6907210509,266.532172441218
"54043",612144.251876376,0,498.712072547967,298.627870649542,17.2801668559622,0,1793.01618626512
"39144",21959.3903643221,0,26.1175024167155,640.797841927285,193.837740925253,0,875.90442026768
"39145",0,NA,NA,NA,NA,NA,NA
"39147",1350.55089812328,0,186.961819844885,0,0,102.494477919403,301.861243148427
"33049",10049.0545122251,0,224.24953474847,20.5822944817937,62.2038059042695,36.8768884660887,1842.130510102
"39058",0,NA,NA,NA,NA,NA,NA
"39061",3626.24094656333,0,253.752027257442,883.606047915427,151.700985916106,140.45862639865,899.432448736496
"33029",0,NA,NA,NA,NA,NA,NA
"42017",0,NA,NA,NA,NA,NA,NA
"43018",13332.1523592402,195.211712119189,437.010022516529,1066.05761569395,486.560267933987,206.389463809318,1096.48351426381
"69048",1635.59730359336,0,185.288194244877,1301.83400182559,0,0,471.169386263398
"67015",50222.6273820394,56.1372467835018,212.852243755694,176.339375809803,0,0,1970.54256679642
"39085",28527.7138703493,0,375.106153460005,810.325638638985,201.504210838824,521.972358358372,201.162261067831
"36005",8219.28010317386,0,258.658435157174,6.7054750711886,0,27.0249405511712,412.202332325453
"39027",29935.3433885948,0,319.017848556217,896.595614187413,32.4468523747372,130.473084142292,494.799301806096
"38003",5807.77883350551,0,285.810557618053,294.777430299094,0,77.5100541664242,965.226415000471
"32016",2732.07173809297,0,26.6876476417816,0,220.952235123263,0,925.002664938402
"44001",65063.9026037725,187.876014975046,719.719459477966,32.1050838614611,505.394318212561,91.8700751263597,919.434158485144
"33062",0,NA,NA,NA,NA,NA,NA
"43005",20575.4152215251,23.8872282811789,307.35147547793,62.8668494159973,292.505448707846,315.496031632778,1518.55094875409
"43008",72289.366780382,151.662458874462,211.581383226223,109.865532525827,360.780077113093,336.097551379829,1487.35389674213
"93001",636.047544743522,6831.88320500187,0,0,0,0,0
"39128",5070.93577765713,0,234.762677944269,83.9487365101246,0,252.854311829034,890.91082799644
"39073",9678.18109901352,0,855.965603952988,0,414.402305006942,0,1554.04452148742
"38025",1277.44918894131,0,154.304217873109,16.6135952470173,0,127.012456740703,894.255635241403
"36011",0,NA,NA,NA,NA,NA,NA
"28029",11821.2479778704,0,66.700998926768,2881.76326390492,43.6470061203439,0,282.212760318712
"28030",1775.40534737965,0,0,0,0,0,1698.79874612239
"31013",12246.9619791634,0,195.083488008162,92.9077044775456,358.049607889528,0,1391.06082105472
"27081",4116.40639695316,0,0,3794.1455616883,0,0,296.85791161314
"31010",2141.75629418008,0,4.98885757411157,0,254.2124083716,0,1530.00168367188
"30018",5342.58719741796,0,57.9150103036975,1559.7538170893,253.153799805926,0,632.160170382383
"28067",94290.9955357806,0,259.542590285165,1557.25264719777,0,0,947.254516400816
"31024",610.534162736658,0,26.5332767023172,0,16.1120387504172,0,213.147754686279
"29001",1209.85509523422,0,932.065336360404,883.022126419518,220.442687756109,297.397917861329,441.751705762647
"30013",0,NA,NA,NA,NA,NA,NA
"35011",4118.33699687719,0,191.591452376683,13.769170209547,0,32.6904620110304,250.303312975654
"45007",126842.247991946,0,157.857242391674,1501.47954849742,0,3.59308400076843,102.634253814622
"32002",13516.7890010169,0,20.7623346390217,0,232.559866323304,0,1854.66120403007
"32004",23411.7772335409,0,4.95103090599977,6.83633991183148,202.211154166864,0,1863.58629371956
"41023",9781.54113341381,0,622.23389203002,383.029018014018,623.900610570859,783.717262337296,233.43737914558
"84015",29129.0511466616,1037.2792591927,0,2560.97868813817,0,0,9.41951811463959
"69027",3276.37485049167,0,199.426998725278,1135.07426769877,0,0,2094.72093576713
"42014",1847.52527256329,0,642.220278340222,814.960343131813,259.465983960236,319.454341001864,382.98825806619
"52001",0,NA,NA,NA,NA,NA,NA
"39039",9360.65575738984,0,199.043609454687,761.649723859971,3.2255297975063,58.411115414016,699.696841744231
"38017",4091.37822423776,0,231.791055709917,307.119203758216,0,78.0734370205349,949.160492480182
"39104",78613.1295584092,0,215.923826096283,504.169157157633,275.721221120817,836.175075277293,514.98257676342
"39084",0,NA,NA,NA,NA,NA,NA
"39086",11399.5441438186,0,146.463926882333,806.378201137053,354.049191017943,1112.18519495841,395.214621686976
"33046",11761.6072941465,0,264.537572959565,37.2743063175778,44.8340415379272,17.7707507391461,1471.25623425858
"41037",0,NA,NA,NA,NA,NA,NA
"54091",1866.57782533015,0,0,0,0,0,2599.62321254274
"76019",7548.49609141462,0,2.4586718439125,748.339816184424,0,0,1413.04862065141
"55015",1024.24589597458,0,0,662.50092780398,0,0,239.911898019585
"53001",41739.0534006743,0,247.46953508125,29.7488491143503,279.1403953294,19.2013305910922,1646.79082877891
"61003",3128.7689099929,0,0,144.630754733824,0,0,1555.50721704152
"68004",14972.2641370355,0,2378.40861427064,936.472855555598,0,0,2987.12704129838
"69033",10083.6945272003,0,191.334681053873,2621.37918377976,0,0,542.320761499642
"69047",7825.69067940613,0,512.875455253249,1790.1834331206,0,0,2828.77855850033
"48012",7377.30845628174,0,0,1459.24347797235,0,0,0
"69037",171106.663569509,0,496.079389074266,2761.11817820399,0,0,1176.72109689833
"70002",5507.19203995532,0,0,3669.58183885196,0,0,0
"70003",5507.19203995532,0,0,3669.58183885196,0,0,0
"84023",0,NA,NA,NA,NA,NA,NA
"73005",3268.72201853537,0,0,932.304376048313,0,0,3347.39163029659
"76007",214492.767642839,25.0294067360872,1376.30868850204,649.989110556299,0,0,1742.70486257904
"49004",208.310459465964,0,0,218.712920277463,0,0,0
"66004",4205.09080252784,0,4.70422115627647,0,0,0,1789.75324068169
"95002",0,NA,NA,NA,NA,NA,NA
"203092",0,NA,NA,NA,NA,NA,NA
"84033",7998.18171117507,0,0,1701.46546678542,0,0,1497.86187412414
"52025",1168.66404597339,0,0,1111.01603189539,0,0,0
"92004",12666.7301926082,3314.08279013905,0,0,13.4114171284631,0,0
"69020",0,NA,NA,NA,NA,NA,NA
"67029",0,NA,NA,NA,NA,NA,NA
"75006",0,NA,NA,NA,NA,NA,NA
"78004",0,NA,NA,NA,NA,NA,NA
"81001",2511.73564304602,0,0,0,0,0,3101.65161456952
"66012",1220.81139111462,0,0,0,0,0,1625.72886426839
"53019",7838.43954350975,0,263.751484676859,0,342.786673079954,0,1634.67075957618
"84031",0,NA,NA,NA,NA,NA,NA
"82002",11937.4585478714,3198.89648463837,0,0,0,0,265.2730113504
"52016",0,NA,NA,NA,NA,NA,NA
"76001",0,NA,NA,NA,NA,NA,NA
"89005",4813.55789639353,4150.19421591739,0,0,0,0,0
"65001",6002.43364767929,21.6499534207225,0,103.427468027064,0,0,1666.07678433345
"67013",0,NA,NA,NA,NA,NA,NA
"68011",0,NA,NA,NA,NA,NA,NA
"54048",21823.7123928419,0,35.0904797640939,1148.23081280708,38.3484268030212,0,1730.40284154511
"53023",1666.83272733291,0,37.1034693158147,157.3976728887,119.730003744666,0,1612.15134483371
"76020",5114.48417594242,0,12.51050438826,965.529416868371,0,0,1433.70567036302
"33052",0,NA,NA,NA,NA,NA,NA
"203017",20889.2814930365,2252.95704613335,0,0,0,0,52.6934588008072
"203019",0,NA,NA,NA,NA,NA,NA
"203097",20889.2814930365,2252.95704613335,0,0,0,0,52.6934588008072
"204001",15417.7352499766,1630.54806565256,149.241703088861,0,241.756098864998,0,266.428836409195
"79006",50265.6963085592,217.54496908644,0,0,0,0,3114.22743137244
"203025",18243.8872812138,557.268650039969,12.9042627430104,0,0,0,1613.12723613402
"84004",28026.1426848558,501.968560754858,0,517.263515831257,0,0,2662.32770697341
"80005",0,NA,NA,NA,NA,NA,NA
"77004",0,NA,NA,NA,NA,NA,NA
"79001",1723.50508640179,0,0,0,0,0,2599.18331135432
"42030",0,NA,NA,NA,NA,NA,NA
"43027",0,NA,NA,NA,NA,NA,NA
"60017",4206.82295018757,0,28.9139790498431,1955.3095164923,0,0,233.655834584658
"21016",18207.2813151735,2455.11295743134,0,0,0,0,824.672234850722
"21022",55306.4480354135,1443.12903860406,0,172.138235859828,87.9955838841945,0,1566.45789161414
"21026",0,NA,NA,NA,NA,NA,NA
"21034",11767.8766744516,2609.18087036509,0,0,0,0,866.922449674135
"21019",7034.23408744335,2676.27308755836,0,0,0,0,0
"26008",4196.22975888749,0,715.736947536449,155.861207521931,45.0925617297887,13.3282383078108,291.270540684917
"26009",26801.742814195,0,1070.05986442632,547.526355243641,54.470504133852,0.506762546240466,225.535236763965
"25004",21740.1368866509,0,788.854316887375,2178.79777462456,0,0,288.031621374596
"25006",4522.37808203632,0,2280.40389253133,1317.8566083469,0,0,212.288190122852
"25011",0,NA,NA,NA,NA,NA,NA
"23018",0,NA,NA,NA,NA,NA,NA
"25029",18573.7634531274,0,536.570667794828,1288.615048326,139.757500224598,0,236.083032461654
"25810",0,NA,NA,NA,NA,NA,NA
"27090",23404.5485171787,0,1247.55824019616,1319.69853432856,0,0,1517.17813749559
"25020",10163.0838049946,0,299.377538760984,2415.93118155742,0,0,616.136499168723
"25012",0,NA,NA,NA,NA,NA,NA
"27092",20050.5821389233,0,676.570786647502,1282.36293786637,335.419523996797,0,252.074937626265
"27057",25287.0144718661,0,786.026083620291,3347.01380323946,352.296763500701,0,276.351667309494
"27015",231304.704951976,0,768.313053986373,2261.02246875323,294.273007872371,44.8915322463743,280.89784918338
"27087",55744.2861172979,0,1015.02097052804,1240.43605863979,352.87347786098,108.936889595751,331.68148768794
"28091",0,NA,NA,NA,NA,NA,NA
"28050",11459.1213527853,0,90.3701636680956,3785.41167122408,0,0,0
"28040",8221.4888680017,0,0,2501.54140840264,0,0,2784.47757836138
"28003",41366.9899352951,0,325.230213499647,395.525926771907,0,0,1007.54367609811
"41033",1313.37908567363,0,637.039159407855,341.513619472548,540.7430647267,403.09095322303,143.343773963241
"45002",55674.6392412426,0,0,1762.28703956553,0,0,103.753369269636
"39116",0,NA,NA,NA,NA,NA,NA
"41020",6398.73126270373,0,210.100694257127,1402.6077705867,359.914627340575,797.762716946044,215.556577832963
"33033",22350.1798248677,0,150.788474097304,440.273875834147,0,51.8968050392209,1351.78229172087
"36001",84647.4443952552,0,230.294061833817,18.8725988139178,0,33.8105898525221,1293.65110396863
"39074",4838.66284982512,0,1049.97174558791,6.10198676542769,480.080799945033,0,985.422348888278
"46006",1464.93997404192,0,0,264.284813214403,0,0,0
"38002",3433.77315409357,0,231.680117836924,230.524787398954,0,49.030528613154,963.016719830139
"39079",93156.4832017469,0,326.669475056222,367.779386281101,422.546009108049,760.598375811604,650.498763976127
"37001",33270.3098381748,0,213.971777240139,484.500244045703,0,113.772994678715,764.147313107259
"37017",16696.2645835354,0,219.034232560309,130.416620088352,0,50.7186911635541,995.10794672736
"41015",13222.5240384478,0,539.136918016572,188.490618777708,689.549946885467,636.57125774181,232.641748284843
"69022",5885.13732714743,0,6.13021304940555,1944.15959647236,0,0,376.093496979628
"45817",0,NA,NA,NA,NA,NA,NA
"33014",22614.228212385,0,182.488596150032,0,0.831022371000247,20.3639784102927,1034.70909881794
"40014",3380.37674202857,0,266.976553676196,1149.20440877163,4.89418284763131,67.042927004883,669.767165058699
"54013",2175.1801033025,0,0,68.8974451910079,0,0,1831.78768370351
"54014",56485.2100978987,0,0,413.907176466079,0,0,1660.86287659979
"54015",13979.2131022266,0,1406.06693224282,0,52.8910525618925,0,1067.83045252639
"54092",975.444747753938,0,0,0,0,0,1567.90924308098
"54012",118268.364274901,0,1229.5946140901,285.400337967339,89.44027320573,0,1933.04205810634
"69019",4071.88677837008,0,0,3946.95988217319,0,0,0
"55034",0,NA,NA,NA,NA,NA,NA
"54107",9262.22309421563,0,996.7980324768,0,0,0,631.838191311857
"53018",129863.573025554,22.5934428451381,193.051050989982,309.184647272908,207.935873786982,24.5703799327465,1376.78189520636
"54088",7354.86436116792,0,15.2793904473988,190.096803152294,0,0,1991.54042924295
"71001",109397.870118878,0,1170.35080060059,1320.73077999749,0,0,1182.84100384444
"75005",30217.6923302498,54.6219090567135,0,0,0,0,3916.01514339826
"55026",14915.6813602278,0,0,561.256272091548,0,0,1578.30189708536
"57008",19503.7346260708,0,83.2669535825003,2154.13091578376,0,0,132.689342908897
"60007",22430.0215028823,0,0,834.685935145385,0,0,2310.24892987263
"84017",14303.1743355163,17.2532245482668,0,2269.84794001535,338.17054889312,0,267.415630348052
"52009",17340.5838259945,0,129.518555297496,681.319856535936,24.1862919563041,0,788.326607302703
"69006",32280.053077518,0,1075.38560929143,2746.31534712874,0,0,1009.87122364808
"69032",10083.6945272003,0,191.334681053873,2621.37918377976,0,0,542.320761499642
"101007",0,NA,NA,NA,NA,NA,NA
"66001",26698.8435167429,0,434.557494290802,151.466951861247,0,0,1234.28639619885
"72008",8332.89698411239,0,1040.46422465728,1748.33050218516,0,0,0
"205015",4045.80221577333,2217.95154665395,0,0,0,0,1700.54725835437
"84026",1945.08578505144,0,0,1735.50209497684,0,0,640.627455999969
"54006",27210.1694432968,0,412.672422868657,386.262505401684,0,0,1005.59052602597
"54007",9262.22309421563,0,996.7980324768,0,0,0,631.838191311857
"101006",2857.9904014285,0,434.062914856906,223.78727563263,222.315296054908,878.701870210933,153.856607701684
"12008",0,NA,NA,NA,NA,NA,NA
"4005",9290.22920319343,3369.37461966981,0,0,0,0,0
"4011",0,NA,NA,NA,NA,NA,NA
"7009",0,NA,NA,NA,NA,NA,NA
"7006",0,NA,NA,NA,NA,NA,NA
"6011",0,NA,NA,NA,NA,NA,NA
"7003",0,NA,NA,NA,NA,NA,NA
"8003",24706.5115139077,3323.13090530437,0,0,0,0,0
"8005",82669.6203783511,3424.24029640539,0,0,274.443047989571,0,0
"9005",7153.5259853808,3466.303507481,0,43.0673362382392,0,0,0
"14006",1308.72040326844,1966.93438611257,0,0,0,0,119.112741388062
"10002",24787.0519197239,3073.24546054501,0,0,0,0,0
"14009",0,NA,NA,NA,NA,NA,NA
"14010",8448.65670821531,2806.8459333593,0,0,0,0,1294.68167751569
"19011",7880.70284743502,2490.76937299306,0,526.375731517846,76.8641462669303,0,1023.506656327
"21023",9801.64513290531,0,0,259.781580421753,275.63940588308,0,1874.30648682798
"23005",41516.5618053268,0,1010.89832325865,558.988959387736,20.3842709636919,0,1964.94767263521
"23006",6347.11854111306,0,0,448.176701276058,0,0,3183.33774935851
"39033",5185.28933825751,0,257.443885588184,1184.83613690898,73.7536010807645,145.271583358952,185.646355389671
"76017",106208.811759919,0,226.221189131908,961.132922053637,0,0,2194.80689663738
"39001",1160531.62357279,0,242.816987318275,508.211285967484,156.417448827899,201.41349323698,950.416858716193
"39002",383794.80878161,0,215.53711085171,644.652067541188,223.831271538169,9.18537004359821,1143.71297625107
"40027",0,NA,NA,NA,NA,NA,NA
"47004",15499.1596420631,0,0,1632.79535878901,0,0,0
"41010",19300.5477918226,0,224.572780899641,845.223044050399,629.166415443101,932.759137609371,203.531500410281
"33050",4728.93710082538,0,163.594566042896,0,0,33.9624845825945,915.771596298124
"36007",0,NA,NA,NA,NA,NA,NA
"37031",16369.3790758929,0,191.604534726133,532.877759810269,0,143.437430882103,682.201422791426
