"id","Rocks with essentially no groundwater","Moderately productive aquifer","Low productivity aquifer","Highly productive aquifer","Low productive aquifer","Modeately productivity aquifer","Unknown","Significant intergranular flow","Flow is virtually all through fractures and other discontinuities"
"28044",3813141.76869202,5058.0837097168,0,30137112.6477814,0,0,3813141.76869202,4769454.14894104,25372716.58255
"28045",6404017.37510681,4906540.6486969,16050553.6990662,231447325.777527,0,0,6404017.37510681,171844914.117538,80559506.0077515
"28046",0,85687812.5008698,0,0,0,0,0,0,85687812.5008698
"28047",17725404.5605469,21524391.364212,0,47248329.0756836,0,0,17725404.5605469,12955726.0245361,55816994.4153595
"28048",0,127559314.100876,382806.386489868,696942.012359619,0,0,0,0,128639062.499725
"28049",7708376.00506592,28855513.3992615,0,38805798.0957336,0,0,7708376.00506592,744669.661941528,66916641.8330536
"28050",20441327.7230682,566118.877593994,0,109187865.899246,0,0,20441327.7230682,63864344.8010254,45889639.9758148
"28052",0,5629245.49281311,90194685.3820953,45938569.1252441,0,0,0,45938569.1252441,95823930.8749084
"28053",0,53821498.3479004,124727240.531914,90044386.1204376,0,0,0,90044386.1204376,178548738.879814
"28055",0,48228441.3927307,66334.0696716309,2767412.03796387,0,0,0,2767412.03796387,48294775.4624023
"28056",0,0,91894687.4995041,0,0,0,0,0,91894687.4995041
"28058",0,33960537.7653656,755766.20123291,3797446.03359985,0,0,0,3817310.89279175,34696439.1074066
"28059",3675477.5615387,0,0,23839209.9384918,0,0,3675477.5615387,11755740.3721466,12083469.5663452
"28060",0,0,22921417.3638611,39751082.6360474,0,0,0,39751082.6360474,22921417.3638611
"28061",0,118968982.988708,0,17365392.0118713,0,0,0,17365392.0118713,118968982.988708
"28066",0,0,119371250.000069,0,0,0,0,0,119371250.000069
